employee_id,project_name,client_name,start_date,end_date,billable
227143,SEO & Content Campaign,Internal,2021-11-15,,False
227161,Phoenix Rewrite,Google,2021-12-19,,True
227167,SEO & Content Campaign,Internal,2021-01-01,2021-11-29,False
227168,Tax Calculator Portal,Internal,2021-11-30,,False
227179,SLA Helpdesk Migration,TelcoGroup,2021-02-28,2021-09-14,True
227180,Sentinel Security,Deloitte,2021-05-31,,True
227192,DataHub Predictive,JP Morgan,2021-02-26,,True
227204,Apollo Core,Microsoft,2021-11-30,,True
227227,CRM Integration,Salesforce,2021-01-01,,True
227235,Retail Analytics,Adobe,2021-01-01,,True
227236,SLA Helpdesk Migration,TelcoGroup,2021-09-05,,True
227246,Digital Brand Relaunch,RetailCorp,2021-06-12,,True
227249,Sentinel Security,Deloitte,2021-02-11,,True
227252,Orion API,Amazon,2021-01-01,2021-02-05,True
227258,Retail Analytics,Adobe,2021-11-11,,True
227261,Phoenix Rewrite,Google,2021-04-17,,True
227270,AI Recommendation Engine,Internal,2021-10-28,,False
227272,PeopleLens Portal,Internal,2021-04-26,,False
227274,AI Recommendation Engine,Internal,2021-10-13,,False
227283,Recruitment Automation,Internal,2021-05-31,,False
227290,Recruitment Automation,Internal,2021-10-31,,False
227291,AI Recommendation Engine,Internal,2021-05-22,,False
227292,Recruitment Automation,Internal,2021-05-03,,False
227294,Sentinel Security,Deloitte,2021-08-10,,True
227297,Apollo Core,Microsoft,2021-01-01,,True
227299,Desktop Automation Support,Internal,2021-10-15,,False
227300,Digital Brand Relaunch,RetailCorp,2021-01-01,2021-12-06,True
227311,Penetration Testing,Accenture,2021-01-17,2021-11-10,True
227313,DevOps Automation,Internal,2021-05-13,,False
227316,Global Account Pitching,TechGiant,2021-01-01,,True
227320,Phoenix Rewrite,Google,2021-01-28,,True
227326,Sentinel Security,Deloitte,2021-08-21,,True
227327,Desktop Automation Support,Internal,2021-10-27,,False
227332,SEO & Content Campaign,Internal,2021-01-01,2021-12-11,False
227334,SLA Helpdesk Migration,TelcoGroup,2021-07-25,,True
227337,Global Account Pitching,TechGiant,2021-06-17,,True
227338,SEO & Content Campaign,Internal,2021-03-22,,False
227358,CRM Integration,Salesforce,2021-01-01,2021-09-04,True
227362,Ledger Reconciliation,TCS,2021-01-09,2021-10-15,True
227365,Tax Calculator Portal,Internal,2021-12-13,,False
227367,DataHub Predictive,JP Morgan,2021-09-15,,True
227370,Phoenix Rewrite,Google,2021-08-11,,True
227374,Apollo Core,Microsoft,2021-04-23,2021-10-27,True
227381,Sentinel Security,Deloitte,2021-12-21,,True
227389,Apollo Core,Microsoft,2021-01-02,2024-06-08,True
227393,AI Recommendation Engine,Internal,2021-05-30,,False
227396,Vulnerability Patcher,Internal,2021-08-03,,False
227409,SLA Helpdesk Migration,TelcoGroup,2021-08-05,,True
227411,SEO & Content Campaign,Internal,2021-10-04,,False
227418,Digital Brand Relaunch,RetailCorp,2021-04-23,,True
227420,Global Account Pitching,TechGiant,2021-10-13,,True
227422,Retail Analytics,Adobe,2021-03-17,2021-12-24,True
227430,Tax Calculator Portal,Internal,2021-04-20,2021-10-30,False
227432,DataHub Predictive,JP Morgan,2021-05-07,2025-01-14,True
227439,DevOps Automation,Internal,2021-10-05,2025-02-05,False
227456,SLA Helpdesk Migration,TelcoGroup,2021-06-19,,True
227459,DataHub Predictive,JP Morgan,2021-04-27,2021-08-03,True
227466,Desktop Automation Support,Internal,2021-09-18,,False
227475,CRM Integration,Salesforce,2021-03-23,,True
227480,SEO & Content Campaign,Internal,2021-04-01,2023-05-31,False
227481,Ledger Reconciliation,TCS,2021-07-03,,True
227483,Recruitment Automation,Internal,2021-03-02,,False
227484,Apollo Core,Microsoft,2021-12-26,2021-12-27,True
227486,Vulnerability Patcher,Internal,2021-05-24,,False
227497,Orion API,Amazon,2021-01-27,,True
227502,Phoenix Rewrite,Google,2021-05-30,,True
227504,CRM Integration,Salesforce,2021-01-01,,True
227507,SEO & Content Campaign,Internal,2021-11-28,,False
227512,SEO & Content Campaign,Internal,2021-10-01,,False
227516,DevOps Automation,Internal,2021-04-02,,False
227523,PeopleLens Portal,Internal,2021-12-04,,False
227530,Global Account Pitching,TechGiant,2021-08-31,,True
227544,Retail Analytics,Adobe,2021-04-30,,True
227548,Penetration Testing,Accenture,2021-09-19,,True
227550,SEO & Content Campaign,Internal,2021-01-01,2021-12-06,False
227565,SEO & Content Campaign,Internal,2021-10-24,,False
227567,CRM Integration,Salesforce,2021-05-11,,True
227570,Digital Brand Relaunch,RetailCorp,2021-01-01,2021-08-12,True
227582,Penetration Testing,Accenture,2021-09-29,2021-10-29,True
227584,PeopleLens Portal,Internal,2021-08-31,,False
227598,Digital Brand Relaunch,RetailCorp,2021-09-01,,True
227607,Ledger Reconciliation,TCS,2021-04-06,2025-11-01,True
227616,Retail Analytics,Adobe,2021-11-01,,True
227625,Retail Analytics,Adobe,2021-02-03,2021-12-01,True
227627,Vulnerability Patcher,Internal,2021-04-15,2021-12-11,False
227630,PeopleLens Portal,Internal,2021-04-13,,False
227634,Ledger Reconciliation,TCS,2021-04-27,2021-12-10,True
227638,AI Recommendation Engine,Internal,2021-08-17,,False
227650,SLA Helpdesk Migration,TelcoGroup,2021-12-20,,True
227655,AI Recommendation Engine,Internal,2021-11-29,,False
227656,Phoenix Rewrite,Google,2021-05-28,2024-03-13,True
227658,Global Account Pitching,TechGiant,2021-06-02,,True
227676,CRM Integration,Salesforce,2021-02-01,2021-10-12,True
227677,Digital Brand Relaunch,RetailCorp,2021-01-30,2021-11-29,True
227680,DataHub Predictive,JP Morgan,2021-01-01,2021-07-27,True
227684,SEO & Content Campaign,Internal,2021-02-01,2021-08-30,False
227689,Retail Analytics,Adobe,2021-08-17,,True
227701,PeopleLens Portal,Internal,2021-03-23,,False
227720,Ledger Reconciliation,TCS,2021-12-25,2023-02-24,True
227723,Vulnerability Patcher,Internal,2021-12-23,2022-01-31,False
227735,AI Recommendation Engine,Internal,2021-11-27,2022-04-12,False
227744,Apollo Core,Microsoft,2021-04-16,,True
227746,Apollo Core,Microsoft,2021-01-01,2021-08-19,True
227751,Vulnerability Patcher,Internal,2021-01-17,,False
227760,Phoenix Rewrite,Google,2021-01-01,,True
227761,Orion API,Amazon,2021-04-24,,True
227768,Orion API,Amazon,2021-07-15,2025-12-05,True
227783,Digital Brand Relaunch,RetailCorp,2021-01-14,2021-11-13,True
227789,Apollo Core,Microsoft,2021-10-01,,True
227794,Kubernetes Migration,Infosys,2021-03-07,,True
227799,CRM Integration,Salesforce,2021-10-16,,True
227800,DataHub Predictive,JP Morgan,2021-02-16,,True
227808,SLA Helpdesk Migration,TelcoGroup,2021-05-17,,True
227813,Retail Analytics,Adobe,2021-02-26,,True
227818,Kubernetes Migration,Infosys,2021-08-27,,True
227820,AI Recommendation Engine,Internal,2021-01-01,2026-06-23,False
227824,Ledger Reconciliation,TCS,2021-01-01,2021-11-17,True
227827,PeopleLens Portal,Internal,2021-01-02,,False
227829,Sentinel Security,Deloitte,2021-01-05,2021-10-28,True
227836,Retail Analytics,Adobe,2021-11-19,,True
227837,Phoenix Rewrite,Google,2021-01-08,2021-11-15,True
227840,Apollo Core,Microsoft,2021-05-03,2021-12-10,True
227841,Global Account Pitching,TechGiant,2021-10-16,,True
227848,Phoenix Rewrite,Google,2021-08-22,,True
227850,Ledger Reconciliation,TCS,2021-01-22,2021-10-26,True
227851,Sentinel Security,Deloitte,2021-12-05,2022-07-01,True
227852,SEO & Content Campaign,Internal,2021-01-01,2021-12-18,False
227854,DevOps Automation,Internal,2021-12-06,,False
227861,CRM Integration,Salesforce,2021-12-20,,True
227865,CRM Integration,Salesforce,2021-01-01,2021-09-12,True
227868,Desktop Automation Support,Internal,2021-10-19,2021-11-26,False
227879,PeopleLens Portal,Internal,2021-12-06,,False
227882,SEO & Content Campaign,Internal,2021-12-29,2026-01-27,False
227885,CloudMigrate v2,Oracle,2021-01-01,2021-08-19,True
227901,AI Recommendation Engine,Internal,2021-01-01,2022-01-11,False
227908,Retail Analytics,Adobe,2021-10-17,2024-08-10,True
227911,CloudMigrate v2,Oracle,2021-01-13,2021-07-14,True
227912,DataHub Predictive,JP Morgan,2021-09-12,2021-11-16,True
227919,Recruitment Automation,Internal,2021-02-26,,False
227931,Penetration Testing,Accenture,2021-01-01,2021-10-05,True
227936,Sentinel Security,Deloitte,2021-06-18,,True
227937,SEO & Content Campaign,Internal,2021-01-01,,False
227945,CRM Integration,Salesforce,2021-11-20,,True
227963,Retail Analytics,Adobe,2021-03-09,2024-10-29,True
227983,Orion API,Amazon,2021-01-01,2021-11-03,True
227985,Phoenix Rewrite,Google,2021-01-01,2021-10-07,True
227988,Retail Analytics,Adobe,2021-04-20,,True
227993,SLA Helpdesk Migration,TelcoGroup,2021-01-01,,True
227997,Orion API,Amazon,2021-05-31,,True
228004,SEO & Content Campaign,Internal,2021-02-16,,False
228006,SLA Helpdesk Migration,TelcoGroup,2021-01-01,,True
228011,Recruitment Automation,Internal,2021-08-22,2022-01-28,False
228015,Kubernetes Migration,Infosys,2021-04-16,2021-10-18,True
228023,Desktop Automation Support,Internal,2021-08-29,2022-02-06,False
228030,PeopleLens Portal,Internal,2021-10-07,,False
228033,DataHub Predictive,JP Morgan,2021-01-01,2021-12-07,True
228040,Tax Calculator Portal,Internal,2021-12-22,,False
228044,Tax Calculator Portal,Internal,2021-09-08,,False
228046,Digital Brand Relaunch,RetailCorp,2021-11-04,,True
228053,Retail Analytics,Adobe,2021-01-01,,True
228058,Ledger Reconciliation,TCS,2021-11-01,2024-10-14,True
228059,Orion API,Amazon,2021-03-22,,True
228060,Digital Brand Relaunch,RetailCorp,2021-03-10,2021-10-06,True
228061,Kubernetes Migration,Infosys,2021-06-27,,True
228062,Orion API,Amazon,2021-06-07,2024-01-25,True
228074,Ledger Reconciliation,TCS,2021-12-08,,True
228092,Digital Brand Relaunch,RetailCorp,2021-11-22,,True
228097,Desktop Automation Support,Internal,2021-08-19,,False
228101,Penetration Testing,Accenture,2021-07-20,,True
228103,Phoenix Rewrite,Google,2021-01-28,,True
228107,CRM Integration,Salesforce,2021-09-01,,True
228114,Kubernetes Migration,Infosys,2021-12-18,2025-11-08,True
228116,DataHub Predictive,JP Morgan,2021-01-01,2021-12-22,True
228117,Orion API,Amazon,2021-07-11,2021-11-16,True
228123,Ledger Reconciliation,TCS,2021-06-17,,True
228127,SLA Helpdesk Migration,TelcoGroup,2021-01-01,2021-08-04,True
228130,DevOps Automation,Internal,2021-01-01,2021-10-30,False
228138,CRM Integration,Salesforce,2021-07-30,,True
228154,Phoenix Rewrite,Google,2021-12-11,,True
228164,Kubernetes Migration,Infosys,2021-02-23,2021-12-06,True
228176,Orion API,Amazon,2021-01-22,2024-06-28,True
228179,Vulnerability Patcher,Internal,2021-07-08,,False
228194,CRM Integration,Salesforce,2021-05-12,,True
228199,Recruitment Automation,Internal,2021-07-03,,False
228219,Ledger Reconciliation,TCS,2021-09-29,2024-06-01,True
228223,AI Recommendation Engine,Internal,2021-04-23,,False
228225,Tax Calculator Portal,Internal,2021-08-07,2021-09-09,False
228233,DevOps Automation,Internal,2021-01-01,2021-08-14,False
228239,CRM Integration,Salesforce,2021-01-01,,True
228245,CRM Integration,Salesforce,2021-01-29,,True
228253,Apollo Core,Microsoft,2021-01-01,2021-10-07,True
228267,Phoenix Rewrite,Google,2021-12-18,,True
228271,Sentinel Security,Deloitte,2021-08-27,2024-04-12,True
228272,CloudMigrate v2,Oracle,2021-12-20,,True
228273,DataHub Predictive,JP Morgan,2021-03-12,2021-10-24,True
228277,Kubernetes Migration,Infosys,2021-02-22,,True
228281,Vulnerability Patcher,Internal,2021-05-28,,False
228286,Digital Brand Relaunch,RetailCorp,2021-07-11,2023-12-19,True
228291,CRM Integration,Salesforce,2021-01-01,,True
228302,Sentinel Security,Deloitte,2021-01-01,,True
228304,Desktop Automation Support,Internal,2021-05-31,,False
228319,Kubernetes Migration,Infosys,2021-05-27,2021-11-25,True
228326,SLA Helpdesk Migration,TelcoGroup,2021-09-11,,True
228331,Desktop Automation Support,Internal,2021-01-02,2023-09-28,False
228337,PeopleLens Portal,Internal,2021-01-01,2021-10-20,False
228348,Global Account Pitching,TechGiant,2021-01-14,,True
228367,Kubernetes Migration,Infosys,2021-07-12,,True
228369,DevOps Automation,Internal,2021-08-29,,False
228370,Ledger Reconciliation,TCS,2021-08-18,2022-03-21,True
228376,Tax Calculator Portal,Internal,2021-06-04,,False
228378,PeopleLens Portal,Internal,2021-02-05,,False
228381,CRM Integration,Salesforce,2021-01-10,,True
228388,SLA Helpdesk Migration,TelcoGroup,2021-01-04,2021-09-18,True
228402,Sentinel Security,Deloitte,2021-06-06,2021-06-25,True
228412,Phoenix Rewrite,Google,2021-09-12,,True
228416,Penetration Testing,Accenture,2021-02-09,,True
228423,Apollo Core,Microsoft,2021-05-20,,True
228436,Global Account Pitching,TechGiant,2021-01-01,2021-11-11,True
228456,SEO & Content Campaign,Internal,2021-11-03,,False
228466,SLA Helpdesk Migration,TelcoGroup,2021-02-03,,True
228473,Digital Brand Relaunch,RetailCorp,2021-01-01,2021-12-28,True
228478,SEO & Content Campaign,Internal,2021-09-21,,False
228483,Vulnerability Patcher,Internal,2021-11-02,,False
228484,Digital Brand Relaunch,RetailCorp,2021-05-11,,True
228486,PeopleLens Portal,Internal,2021-02-15,,False
228503,SEO & Content Campaign,Internal,2021-04-19,,False
228516,Apollo Core,Microsoft,2021-02-08,2021-10-10,True
228522,Kubernetes Migration,Infosys,2021-07-19,,True
228523,Apollo Core,Microsoft,2021-01-01,,True
228534,Phoenix Rewrite,Google,2021-01-16,,True
228555,Tax Calculator Portal,Internal,2021-11-28,,False
228561,AI Recommendation Engine,Internal,2021-02-06,2021-12-03,False
228574,Penetration Testing,Accenture,2021-08-18,,True
228586,Retail Analytics,Adobe,2021-04-21,,True
228589,CRM Integration,Salesforce,2021-01-01,,True
228590,Tax Calculator Portal,Internal,2021-02-23,2021-08-28,False
228592,Tax Calculator Portal,Internal,2021-08-07,2022-06-12,False
228597,Global Account Pitching,TechGiant,2021-09-29,,True
228599,Ledger Reconciliation,TCS,2021-10-22,,True
228608,Tax Calculator Portal,Internal,2021-05-27,,False
228609,Digital Brand Relaunch,RetailCorp,2021-08-08,,True
228610,Kubernetes Migration,Infosys,2021-05-10,2021-11-20,True
228619,Kubernetes Migration,Infosys,2021-02-11,,True
228623,CloudMigrate v2,Oracle,2021-07-27,,True
228638,Penetration Testing,Accenture,2021-10-07,,True
228639,Desktop Automation Support,Internal,2021-12-15,,False
228646,SEO & Content Campaign,Internal,2021-12-29,,False
228649,Kubernetes Migration,Infosys,2021-07-27,,True
228655,Recruitment Automation,Internal,2021-12-03,,False
228661,SEO & Content Campaign,Internal,2021-05-07,,False
228663,Kubernetes Migration,Infosys,2021-03-26,2021-12-21,True
228665,DevOps Automation,Internal,2021-01-01,,False
228674,Ledger Reconciliation,TCS,2021-01-01,,True
228681,Ledger Reconciliation,TCS,2021-07-31,,True
228686,Digital Brand Relaunch,RetailCorp,2021-04-25,,True
228703,Orion API,Amazon,2021-11-21,,True
228711,SLA Helpdesk Migration,TelcoGroup,2021-02-25,2021-12-01,True
228712,SLA Helpdesk Migration,TelcoGroup,2021-01-29,,True
228715,Global Account Pitching,TechGiant,2021-07-27,,True
228721,Tax Calculator Portal,Internal,2021-06-27,,False
228726,Sentinel Security,Deloitte,2021-12-26,2021-12-28,True
228733,Vulnerability Patcher,Internal,2021-04-29,,False
228741,DataHub Predictive,JP Morgan,2021-01-01,,True
228745,SEO & Content Campaign,Internal,2021-01-25,2021-10-24,False
228753,CRM Integration,Salesforce,2021-07-18,,True
228759,AI Recommendation Engine,Internal,2021-09-23,,False
228793,Recruitment Automation,Internal,2021-12-17,,False
228795,Global Account Pitching,TechGiant,2021-02-28,,True
228802,Tax Calculator Portal,Internal,2021-11-25,,False
228803,AI Recommendation Engine,Internal,2021-10-04,,False
228804,Global Account Pitching,TechGiant,2021-01-01,,True
228811,Kubernetes Migration,Infosys,2021-01-01,2021-09-28,True
228814,Penetration Testing,Accenture,2021-01-12,2021-08-07,True
228822,Kubernetes Migration,Infosys,2021-01-01,,True
228825,SLA Helpdesk Migration,TelcoGroup,2021-01-01,2021-08-04,True
228826,Digital Brand Relaunch,RetailCorp,2021-05-04,,True
228830,AI Recommendation Engine,Internal,2021-01-01,2021-08-29,False
228833,Retail Analytics,Adobe,2021-09-23,,True
228834,SLA Helpdesk Migration,TelcoGroup,2021-06-11,,True
228838,PeopleLens Portal,Internal,2021-05-25,,False
228856,SLA Helpdesk Migration,TelcoGroup,2021-03-30,,True
228857,Kubernetes Migration,Infosys,2021-07-01,,True
228868,Kubernetes Migration,Infosys,2021-01-01,2021-07-15,True
228883,Orion API,Amazon,2021-04-21,,True
228888,Ledger Reconciliation,TCS,2021-08-28,2024-10-30,True
228893,Kubernetes Migration,Infosys,2021-08-05,2023-08-13,True
228917,SEO & Content Campaign,Internal,2021-02-02,,False
228918,SEO & Content Campaign,Internal,2021-01-28,2021-12-08,False
228922,SEO & Content Campaign,Internal,2021-11-04,,False
228926,PeopleLens Portal,Internal,2021-05-18,,False
228928,SLA Helpdesk Migration,TelcoGroup,2021-12-30,2024-08-22,True
228930,Retail Analytics,Adobe,2021-04-01,,True
228931,CloudMigrate v2,Oracle,2021-07-08,,True
228933,AI Recommendation Engine,Internal,2021-03-28,2023-12-07,False
228935,SLA Helpdesk Migration,TelcoGroup,2021-06-12,,True
228937,Global Account Pitching,TechGiant,2021-06-05,,True
228939,PeopleLens Portal,Internal,2021-11-08,,False
228943,SLA Helpdesk Migration,TelcoGroup,2021-03-14,,True
228952,CloudMigrate v2,Oracle,2021-01-01,,True
228955,DevOps Automation,Internal,2021-02-07,2023-05-11,False
228959,Ledger Reconciliation,TCS,2021-07-31,,True
228971,Desktop Automation Support,Internal,2021-01-01,,False
228981,CloudMigrate v2,Oracle,2021-01-01,2021-12-26,True
228985,Sentinel Security,Deloitte,2021-01-03,2021-07-04,True
228987,Digital Brand Relaunch,RetailCorp,2021-07-17,2025-09-03,True
228989,Vulnerability Patcher,Internal,2021-01-01,2021-08-02,False
228991,Tax Calculator Portal,Internal,2021-11-10,,False
228997,Digital Brand Relaunch,RetailCorp,2021-03-08,2021-11-27,True
229003,DevOps Automation,Internal,2021-07-11,2025-10-08,False
229010,Ledger Reconciliation,TCS,2021-08-13,,True
229013,Global Account Pitching,TechGiant,2021-01-09,2024-07-05,True
229023,CRM Integration,Salesforce,2021-06-08,,True
229035,Global Account Pitching,TechGiant,2021-08-18,,True
229036,CRM Integration,Salesforce,2021-08-14,,True
229048,Penetration Testing,Accenture,2021-01-09,,True
229056,Digital Brand Relaunch,RetailCorp,2021-01-21,2021-11-15,True
229063,Penetration Testing,Accenture,2021-05-23,2024-05-31,True
229082,Phoenix Rewrite,Google,2021-05-11,,True
229083,CloudMigrate v2,Oracle,2021-04-26,2026-01-14,True
229088,Tax Calculator Portal,Internal,2021-05-13,,False
229098,Sentinel Security,Deloitte,2021-04-23,2026-03-25,True
229100,Desktop Automation Support,Internal,2021-09-02,2024-05-05,False
229113,Recruitment Automation,Internal,2021-09-11,,False
229123,SEO & Content Campaign,Internal,2021-12-08,,False
