exit_id,employee_id,exit_date,exit_reason,voluntary
703675,220700,2021-06-25,Personal Reasons,Yes
703676,220719,2025-10-25,Personal Reasons,Yes
703677,220721,2020-10-19,Career Growth,Yes
703678,220723,2023-06-01,Higher Education,Yes
703679,220729,2023-06-28,Career Growth,Yes
703680,220734,2026-04-15,Career Growth,Yes
703681,220735,2024-03-16,Relocation,Yes
703682,220739,2026-01-11,Better Opportunity,Yes
703683,220751,2026-02-12,Personal Reasons,Yes
703684,220753,2021-01-19,Career Growth,Yes
703685,220754,2022-02-28,Performance Issues,No
703686,220759,2025-04-21,Better Opportunity,Yes
703687,220761,2025-03-21,Better Opportunity,Yes
703688,220763,2023-12-22,Career Growth,Yes
703689,220764,2024-07-05,Personal Reasons,Yes
703690,220768,2025-03-11,Personal Reasons,Yes
703691,220772,2022-05-12,Personal Reasons,Yes
703692,220777,2024-05-12,Better Opportunity,Yes
703693,220778,2025-08-27,Career Growth,Yes
703694,220779,2026-02-23,Higher Education,Yes
703695,220785,2025-12-02,Better Opportunity,Yes
703696,220788,2025-01-24,Better Opportunity,Yes
703697,220792,2020-12-12,Compensation,Yes
703698,220795,2025-12-28,Better Opportunity,Yes
703699,220803,2024-01-04,Better Opportunity,Yes
703700,220822,2022-03-10,Personal Reasons,Yes
703701,220825,2025-08-09,Compensation,Yes
703702,220836,2026-04-07,Better Opportunity,Yes
703703,220837,2024-05-02,Relocation,Yes
703704,220839,2024-05-15,Career Growth,Yes
703705,220847,2026-03-26,Better Opportunity,Yes
703706,220853,2025-11-14,Better Opportunity,Yes
703707,220870,2026-01-12,Personal Reasons,Yes
703708,220876,2026-05-05,Performance Issues,No
703709,220881,2021-06-16,Career Growth,Yes
703710,220886,2026-05-10,Better Opportunity,Yes
703711,220889,2025-10-30,Career Growth,Yes
703712,220891,2024-09-24,Better Opportunity,Yes
703713,220894,2023-12-07,Compensation,Yes
703714,220900,2025-09-06,Personal Reasons,Yes
703715,220909,2025-05-05,Career Growth,Yes
703716,220912,2026-03-23,Better Opportunity,Yes
703717,220913,2021-04-21,Better Opportunity,Yes
703718,220914,2026-06-17,Career Growth,Yes
703719,220917,2023-08-16,Better Opportunity,Yes
703720,220927,2025-12-09,Better Opportunity,Yes
703721,220943,2024-08-18,Better Opportunity,Yes
703722,220945,2024-05-30,Career Growth,Yes
703723,220948,2024-11-27,Better Opportunity,Yes
703724,220953,2024-07-25,Personal Reasons,Yes
703725,220957,2026-07-06,Performance Issues,No
703726,220960,2020-09-22,Relocation,Yes
703727,220965,2024-07-27,Personal Reasons,Yes
703728,220982,2025-11-21,Personal Reasons,Yes
703729,220983,2023-04-10,Better Opportunity,Yes
703730,220987,2021-03-24,Better Opportunity,Yes
703731,220988,2024-06-15,Career Growth,Yes
703732,220990,2026-03-18,Better Opportunity,Yes
703733,220991,2026-06-07,Better Opportunity,Yes
703734,220992,2019-05-18,Higher Education,Yes
703735,220999,2026-05-25,Personal Reasons,Yes
703736,221016,2024-04-17,Career Growth,Yes
703737,221018,2023-04-04,Compensation,Yes
703738,221019,2023-04-09,Better Opportunity,Yes
703739,221024,2024-05-26,Better Opportunity,Yes
703740,221033,2025-02-01,Personal Reasons,Yes
703741,221041,2026-01-28,Better Opportunity,Yes
703742,221046,2021-01-19,Compensation,Yes
703743,221049,2026-04-21,Better Opportunity,Yes
703744,221051,2026-02-04,Better Opportunity,Yes
703745,221059,2025-08-16,Compensation,Yes
703746,221062,2025-01-04,Personal Reasons,Yes
703747,221072,2023-09-12,Career Growth,Yes
703748,221075,2025-04-11,Compensation,Yes
703749,221078,2023-12-15,Better Opportunity,Yes
703750,221081,2020-12-24,Career Growth,Yes
703751,221083,2020-02-06,Better Opportunity,Yes
703752,221086,2024-09-16,Compensation,Yes
703753,221089,2025-03-13,Higher Education,Yes
703754,221110,2025-05-11,Performance Issues,No
703755,221114,2024-03-16,Better Opportunity,Yes
703756,221119,2025-12-19,Career Growth,Yes
703757,221123,2026-07-01,Personal Reasons,Yes
703758,221124,2023-06-18,Performance Issues,No
703759,221125,2022-02-08,Career Growth,Yes
703760,221126,2021-09-19,Performance Issues,No
703761,221137,2022-07-20,Performance Issues,No
703762,221144,2019-06-08,Personal Reasons,Yes
703763,221146,2024-06-05,Personal Reasons,Yes
703764,221154,2024-09-27,Compensation,Yes
703765,221166,2019-04-15,Better Opportunity,Yes
703766,221168,2025-12-17,Personal Reasons,Yes
703767,221174,2025-01-11,Career Growth,Yes
703768,221182,2025-09-22,Personal Reasons,Yes
703769,221187,2024-02-11,Personal Reasons,Yes
703770,221193,2021-09-11,Compensation,Yes
703771,221201,2024-03-16,Personal Reasons,Yes
703772,221205,2025-11-09,Better Opportunity,Yes
703773,221208,2026-06-01,Better Opportunity,Yes
703774,221210,2022-01-23,Better Opportunity,Yes
703775,221211,2025-11-14,Personal Reasons,Yes
703776,221213,2024-03-04,Higher Education,Yes
703777,221214,2022-11-10,Better Opportunity,Yes
703778,221219,2025-09-23,Higher Education,Yes
703779,221222,2022-08-07,Career Growth,Yes
703780,221232,2025-09-07,Personal Reasons,Yes
703781,221233,2021-01-09,Compensation,Yes
703782,221244,2023-09-01,Career Growth,Yes
703783,221251,2024-12-10,Career Growth,Yes
703784,221253,2024-03-06,Better Opportunity,Yes
703785,221259,2025-08-01,Career Growth,Yes
703786,221262,2021-02-01,Performance Issues,No
703787,221264,2023-12-28,Better Opportunity,Yes
703788,221271,2024-10-08,Compensation,Yes
703789,221273,2026-06-01,Career Growth,Yes
703790,221275,2021-09-02,Higher Education,Yes
703791,221277,2024-04-18,Higher Education,Yes
703792,221285,2023-02-19,Better Opportunity,Yes
703793,221294,2024-09-17,Better Opportunity,Yes
703794,221295,2025-05-24,Better Opportunity,Yes
703795,221300,2026-04-15,Better Opportunity,Yes
703796,221301,2026-06-04,Performance Issues,No
703797,221303,2024-08-15,Better Opportunity,Yes
703798,221312,2026-03-17,Better Opportunity,Yes
703799,221317,2024-12-17,Career Growth,Yes
703800,221331,2025-08-21,Personal Reasons,Yes
703801,221334,2024-02-27,Better Opportunity,Yes
703802,221348,2026-03-27,Better Opportunity,Yes
703803,221350,2025-08-02,Compensation,Yes
703804,221351,2021-02-03,Better Opportunity,Yes
703805,221352,2021-09-09,Performance Issues,No
703806,221377,2025-06-26,Better Opportunity,Yes
703807,221398,2024-07-15,Better Opportunity,Yes
703808,221400,2025-01-11,Compensation,Yes
703809,221409,2019-10-25,Better Opportunity,Yes
703810,221410,2021-08-28,Better Opportunity,Yes
703811,221412,2025-10-10,Performance Issues,No
703812,221417,2026-04-29,Higher Education,Yes
703813,221419,2026-03-16,Personal Reasons,Yes
703814,221420,2019-09-03,Compensation,Yes
703815,221421,2023-09-13,Career Growth,Yes
703816,221428,2025-02-18,Better Opportunity,Yes
703817,221445,2024-04-26,Better Opportunity,Yes
703818,221449,2026-01-03,Personal Reasons,Yes
703819,221450,2021-02-10,Better Opportunity,Yes
703820,221454,2023-09-22,Better Opportunity,Yes
703821,221457,2025-05-07,Better Opportunity,Yes
703822,221458,2024-10-01,Better Opportunity,Yes
703823,221459,2022-04-05,Personal Reasons,Yes
703824,221463,2023-07-17,Better Opportunity,Yes
703825,221464,2024-12-09,Performance Issues,No
703826,221477,2024-09-13,Better Opportunity,Yes
703827,221479,2023-04-22,Career Growth,Yes
703828,221487,2023-09-23,Compensation,Yes
703829,221491,2025-10-18,Compensation,Yes
703830,221492,2024-04-22,Better Opportunity,Yes
703831,221493,2025-04-23,Compensation,Yes
703832,221494,2023-02-07,Career Growth,Yes
703833,221497,2019-10-06,Personal Reasons,Yes
703834,221500,2023-06-25,Relocation,Yes
703835,221502,2025-07-03,Compensation,Yes
703836,221504,2025-05-20,Career Growth,Yes
703837,221513,2025-11-25,Career Growth,Yes
703838,221525,2024-07-15,Performance Issues,No
703839,221528,2020-06-05,Better Opportunity,Yes
703840,221533,2025-11-27,Career Growth,Yes
703841,221535,2026-06-27,Better Opportunity,Yes
703842,221539,2023-10-20,Compensation,Yes
703843,221546,2026-07-03,Career Growth,Yes
703844,221549,2026-01-02,Career Growth,Yes
703845,221564,2022-03-31,Career Growth,Yes
703846,221575,2026-01-19,Career Growth,Yes
703847,221577,2020-12-20,Relocation,Yes
703848,221584,2026-05-31,Compensation,Yes
703849,221592,2023-11-21,Relocation,Yes
703850,221603,2026-02-15,Relocation,Yes
703851,221604,2024-08-07,Career Growth,Yes
703852,221607,2026-07-03,Career Growth,Yes
703853,221608,2021-08-26,Career Growth,Yes
703854,221615,2025-01-22,Better Opportunity,Yes
703855,221616,2026-07-02,Personal Reasons,Yes
703856,221619,2026-05-08,Compensation,Yes
703857,221640,2024-09-17,Career Growth,Yes
703858,221645,2022-06-02,Better Opportunity,Yes
703859,221647,2024-08-01,Career Growth,Yes
703860,221649,2026-04-23,Career Growth,Yes
703861,221651,2023-02-16,Personal Reasons,Yes
703862,221655,2026-04-02,Relocation,Yes
703863,221661,2025-12-19,Career Growth,Yes
703864,221664,2024-05-28,Better Opportunity,Yes
703865,221672,2023-10-18,Better Opportunity,Yes
703866,221679,2020-05-18,Better Opportunity,Yes
703867,221682,2020-03-03,Performance Issues,No
703868,221684,2020-01-10,Career Growth,Yes
703869,221685,2023-04-12,Personal Reasons,Yes
703870,221689,2024-10-22,Better Opportunity,Yes
703871,221692,2021-05-22,Relocation,Yes
703872,221694,2025-03-10,Personal Reasons,Yes
703873,221697,2025-10-22,Personal Reasons,Yes
703874,221703,2023-08-14,Better Opportunity,Yes
703875,221705,2023-10-10,Compensation,Yes
703876,221707,2025-04-29,Personal Reasons,Yes
703877,221709,2023-12-26,Better Opportunity,Yes
703878,221711,2025-12-31,Relocation,Yes
703879,221715,2024-05-23,Personal Reasons,Yes
703880,221737,2024-04-21,Better Opportunity,Yes
703881,221740,2026-05-18,Compensation,Yes
703882,221741,2025-09-19,Personal Reasons,Yes
703883,221744,2021-07-01,Higher Education,Yes
703884,221749,2024-05-30,Better Opportunity,Yes
703885,221754,2026-02-27,Better Opportunity,Yes
703886,221758,2023-09-24,Career Growth,Yes
703887,221763,2019-09-17,Career Growth,Yes
703888,221771,2022-06-26,Performance Issues,No
703889,221775,2026-06-08,Better Opportunity,Yes
703890,221781,2026-05-20,Better Opportunity,Yes
703891,221787,2020-08-18,Better Opportunity,Yes
703892,221792,2026-02-05,Better Opportunity,Yes
703893,221809,2024-11-04,Better Opportunity,Yes
703894,221822,2024-09-24,Personal Reasons,Yes
703895,221827,2024-08-10,Better Opportunity,Yes
703896,221828,2026-03-13,Better Opportunity,Yes
703897,221844,2023-02-14,Performance Issues,No
703898,221848,2025-04-19,Better Opportunity,Yes
703899,221857,2026-04-05,Personal Reasons,Yes
703900,221860,2023-09-17,Personal Reasons,Yes
703901,221862,2026-05-15,Better Opportunity,Yes
703902,221872,2026-05-11,Compensation,Yes
703903,221894,2026-02-06,Compensation,Yes
703904,221909,2026-06-02,Performance Issues,No
703905,221920,2026-03-09,Career Growth,Yes
703906,221923,2019-05-13,Career Growth,Yes
703907,221932,2025-03-11,Better Opportunity,Yes
703908,221944,2021-03-31,Better Opportunity,Yes
703909,221950,2025-07-11,Career Growth,Yes
703910,221956,2024-02-08,Personal Reasons,Yes
703911,221958,2023-04-15,Compensation,Yes
703912,221963,2023-11-30,Personal Reasons,Yes
703913,221966,2025-07-23,Career Growth,Yes
703914,221967,2024-11-27,Career Growth,Yes
703915,221974,2026-01-16,Better Opportunity,Yes
703916,221978,2023-04-17,Compensation,Yes
703917,221987,2025-07-21,Career Growth,Yes
703918,221998,2025-08-28,Personal Reasons,Yes
703919,222003,2024-03-25,Better Opportunity,Yes
703920,222009,2025-02-06,Personal Reasons,Yes
703921,222010,2024-04-24,Better Opportunity,Yes
703922,222011,2025-11-06,Better Opportunity,Yes
703923,222016,2025-05-30,Performance Issues,No
703924,222024,2025-12-11,Better Opportunity,Yes
703925,222025,2023-04-20,Compensation,Yes
703926,222029,2026-07-02,Better Opportunity,Yes
703927,222033,2021-08-08,Performance Issues,No
703928,222045,2019-07-16,Better Opportunity,Yes
703929,222047,2021-12-08,Personal Reasons,Yes
703930,222053,2025-04-10,Personal Reasons,Yes
703931,222060,2025-02-28,Better Opportunity,Yes
703932,222063,2026-04-28,Better Opportunity,Yes
703933,222064,2026-01-19,Compensation,Yes
703934,222071,2024-08-09,Career Growth,Yes
703935,222073,2021-03-11,Better Opportunity,Yes
703936,222076,2024-07-13,Better Opportunity,Yes
703937,222087,2025-04-27,Compensation,Yes
703938,222090,2022-07-26,Better Opportunity,Yes
703939,222093,2022-05-16,Career Growth,Yes
703940,222094,2024-11-06,Compensation,Yes
703941,222119,2026-04-03,Better Opportunity,Yes
703942,222123,2026-06-05,Performance Issues,No
703943,222126,2024-12-13,Performance Issues,No
703944,222127,2023-01-15,Better Opportunity,Yes
703945,222136,2025-09-03,Better Opportunity,Yes
703946,222146,2024-01-23,Better Opportunity,Yes
703947,222157,2025-12-18,Personal Reasons,Yes
703948,222159,2024-06-30,Compensation,Yes
703949,222161,2024-04-30,Compensation,Yes
703950,222176,2024-11-25,Higher Education,Yes
703951,222177,2024-11-14,Career Growth,Yes
703952,222182,2025-01-29,Compensation,Yes
703953,222188,2024-06-14,Better Opportunity,Yes
703954,222189,2025-11-16,Better Opportunity,Yes
703955,222190,2024-01-06,Better Opportunity,Yes
703956,222191,2026-03-26,Career Growth,Yes
703957,222194,2026-01-06,Higher Education,Yes
703958,222199,2025-10-02,Compensation,Yes
703959,222200,2019-10-12,Career Growth,Yes
703960,222202,2025-06-13,Career Growth,Yes
703961,222207,2026-04-01,Career Growth,Yes
703962,222213,2019-10-30,Career Growth,Yes
703963,222215,2025-02-14,Better Opportunity,Yes
703964,222220,2026-05-28,Career Growth,Yes
703965,222223,2026-01-01,Better Opportunity,Yes
703966,222230,2026-07-06,Better Opportunity,Yes
703967,222236,2026-04-05,Personal Reasons,Yes
703968,222237,2026-05-13,Better Opportunity,Yes
703969,222251,2025-11-14,Personal Reasons,Yes
703970,222260,2025-11-26,Better Opportunity,Yes
703971,222268,2025-10-08,Better Opportunity,Yes
703972,222269,2024-11-23,Higher Education,Yes
703973,222271,2022-07-27,Better Opportunity,Yes
703974,222273,2024-12-04,Performance Issues,No
703975,222275,2023-04-03,Compensation,Yes
703976,222282,2024-05-21,Compensation,Yes
703977,222294,2026-03-17,Better Opportunity,Yes
703978,222295,2025-02-13,Career Growth,Yes
703979,222299,2021-05-17,Performance Issues,No
703980,222303,2026-03-21,Better Opportunity,Yes
703981,222305,2020-06-04,Better Opportunity,Yes
703982,222306,2025-12-16,Compensation,Yes
703983,222308,2024-11-30,Better Opportunity,Yes
703984,222309,2022-02-14,Career Growth,Yes
703985,222317,2024-06-09,Better Opportunity,Yes
703986,222321,2026-06-06,Compensation,Yes
703987,222329,2025-05-16,Better Opportunity,Yes
703988,222335,2023-06-17,Career Growth,Yes
703989,222339,2025-03-03,Better Opportunity,Yes
703990,222341,2025-12-30,Better Opportunity,Yes
703991,222355,2020-11-05,Career Growth,Yes
703992,222363,2025-02-22,Relocation,Yes
703993,222366,2024-12-11,Better Opportunity,Yes
703994,222370,2024-08-07,Better Opportunity,Yes
703995,222379,2024-09-24,Better Opportunity,Yes
703996,222385,2024-06-14,Better Opportunity,Yes
703997,222388,2024-04-30,Better Opportunity,Yes
703998,222394,2025-07-07,Better Opportunity,Yes
703999,222396,2022-07-16,Better Opportunity,Yes
704000,222419,2026-02-12,Compensation,Yes
704001,222426,2026-03-13,Performance Issues,No
704002,222427,2024-08-26,Better Opportunity,Yes
704003,222429,2022-05-28,Career Growth,Yes
704004,222432,2024-10-27,Career Growth,Yes
704005,222435,2026-03-21,Better Opportunity,Yes
704006,222437,2026-04-07,Performance Issues,No
704007,222442,2026-06-13,Career Growth,Yes
704008,222451,2024-04-10,Career Growth,Yes
704009,222457,2023-03-03,Performance Issues,No
704010,222460,2021-04-29,Higher Education,Yes
704011,222466,2024-07-21,Better Opportunity,Yes
704012,222471,2024-06-25,Higher Education,Yes
704013,222472,2026-04-04,Higher Education,Yes
704014,222475,2026-05-22,Better Opportunity,Yes
704015,222480,2025-10-18,Compensation,Yes
704016,222481,2022-12-14,Personal Reasons,Yes
704017,222489,2024-02-05,Compensation,Yes
704018,222490,2023-03-03,Compensation,Yes
704019,222498,2022-03-02,Better Opportunity,Yes
704020,222499,2022-01-20,Better Opportunity,Yes
704021,222505,2025-12-05,Career Growth,Yes
704022,222508,2025-05-20,Better Opportunity,Yes
704023,222514,2024-02-25,Better Opportunity,Yes
704024,222517,2025-10-14,Higher Education,Yes
704025,222529,2026-07-01,Personal Reasons,Yes
704026,222534,2022-06-29,Better Opportunity,Yes
704027,222537,2024-06-28,Better Opportunity,Yes
704028,222542,2026-05-07,Performance Issues,No
704029,222552,2026-03-21,Personal Reasons,Yes
704030,222553,2021-04-22,Better Opportunity,Yes
704031,222561,2022-04-26,Better Opportunity,Yes
704032,222564,2026-04-20,Better Opportunity,Yes
704033,222572,2025-11-08,Relocation,Yes
704034,222573,2021-06-15,Better Opportunity,Yes
704035,222579,2023-08-10,Career Growth,Yes
704036,222580,2022-01-10,Performance Issues,No
704037,222582,2023-09-07,Better Opportunity,Yes
704038,222585,2025-01-11,Personal Reasons,Yes
704039,222597,2021-05-16,Career Growth,Yes
704040,222602,2025-09-16,Better Opportunity,Yes
704041,222607,2023-11-07,Better Opportunity,Yes
704042,222619,2021-12-06,Career Growth,Yes
704043,222622,2026-01-24,Compensation,Yes
704044,222625,2024-12-22,Personal Reasons,Yes
704045,222626,2025-12-09,Career Growth,Yes
704046,222627,2023-01-06,Better Opportunity,Yes
704047,222628,2023-09-27,Better Opportunity,Yes
704048,222630,2025-10-16,Better Opportunity,Yes
704049,222635,2025-08-04,Personal Reasons,Yes
704050,222647,2022-12-08,Career Growth,Yes
704051,222655,2026-01-19,Personal Reasons,Yes
704052,222666,2025-04-28,Compensation,Yes
704053,222667,2024-01-19,Career Growth,Yes
704054,222670,2024-05-03,Better Opportunity,Yes
704055,222677,2025-04-01,Performance Issues,No
704056,222686,2024-11-25,Better Opportunity,Yes
704057,222693,2026-03-07,Personal Reasons,Yes
704058,222700,2022-12-22,Personal Reasons,Yes
704059,222703,2023-03-23,Better Opportunity,Yes
704060,222707,2025-11-09,Better Opportunity,Yes
704061,222714,2024-10-01,Better Opportunity,Yes
704062,222723,2025-04-23,Compensation,Yes
704063,222724,2026-02-12,Better Opportunity,Yes
704064,222726,2026-03-11,Compensation,Yes
704065,222727,2022-01-24,Relocation,Yes
704066,222730,2022-02-22,Higher Education,Yes
704067,222743,2023-05-27,Better Opportunity,Yes
704068,222748,2025-10-01,Better Opportunity,Yes
704069,222752,2024-10-29,Better Opportunity,Yes
704070,222755,2025-12-19,Career Growth,Yes
704071,222765,2026-04-27,Personal Reasons,Yes
704072,222769,2025-12-08,Better Opportunity,Yes
704073,222773,2024-12-12,Career Growth,Yes
704074,222781,2026-03-13,Better Opportunity,Yes
704075,222784,2026-05-29,Better Opportunity,Yes
704076,222792,2025-10-16,Better Opportunity,Yes
704077,222794,2025-06-23,Relocation,Yes
704078,222804,2025-08-02,Career Growth,Yes
