employee_id,project_id,project_name,project_type,client_industry,start_date,end_date,role_in_project
EMP_07337,PRJ_0107,Project_0107,Product Development,BFSI,2021-11-11,2022-03-19,Tech Lead
EMP_07337,PRJ_0109,Project_0109,Managed Services,BFSI,2021-11-11,2022-05-30,Tech Lead
EMP_07337,PRJ_0129,Project_0129,Internal,Healthcare,2021-11-11,2022-07-10,Tech Lead
EMP_07338,PRJ_0065,Project_0065,R&D,BFSI,2020-04-13,2020-12-08,Manager
EMP_07338,PRJ_0072,Project_0072,Internal,Telecom,2020-09-27,2020-12-08,Architect
EMP_07338,PRJ_0052,Project_0052,Product Development,Retail & E-Commerce,2020-04-26,2020-12-08,Consultant
EMP_07339,PRJ_0019,Project_0019,Internal,BFSI,2020-11-18,2021-03-29,Architect
EMP_07339,PRJ_0003,Project_0003,Digital Transformation,Telecom,2021-02-07,2021-03-29,DevOps
EMP_07339,PRJ_0175,Project_0175,Product Development,Retail & E-Commerce,2020-11-18,2021-03-29,Architect
EMP_07339,PRJ_0088,Project_0088,Internal,Healthcare,2020-11-18,2021-03-29,Manager
EMP_07340,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-05-02,2023-11-23,Manager
EMP_07340,PRJ_0134,Project_0134,Internal,BFSI,2021-07-12,2021-07-14,QA Engineer
EMP_07340,PRJ_0188,Project_0188,Product Development,Retail & E-Commerce,2021-08-05,2022-06-01,DevOps
EMP_07341,PRJ_0033,Project_0033,Consulting,Telecom,2022-12-25,2024-12-31,DevOps
EMP_07341,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-09-15,2024-03-08,Senior Developer
EMP_07341,PRJ_0190,Project_0190,Product Development,BFSI,2022-07-23,2023-10-09,Architect
EMP_07342,PRJ_0068,Project_0068,Managed Services,Energy,2022-04-26,2024-07-20,DevOps
EMP_07342,PRJ_0004,Project_0004,Product Development,Retail & E-Commerce,2022-01-16,2023-10-08,Manager
EMP_07342,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2022-11-03,2024-07-20,Manager
EMP_07343,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-09-27,2024-04-26,Manager
EMP_07343,PRJ_0162,Project_0162,Product Development,Government,2023-09-27,2024-06-21,Analyst
EMP_07344,PRJ_0130,Project_0130,R&D,Logistics,2021-08-04,2022-06-26,Developer
EMP_07344,PRJ_0109,Project_0109,Managed Services,BFSI,2021-11-01,2022-05-30,Architect
EMP_07345,PRJ_0028,Project_0028,Product Development,Healthcare,2022-06-22,2023-03-17,Manager
EMP_07345,PRJ_0129,Project_0129,Internal,Healthcare,2022-06-22,2024-05-23,Architect
EMP_07345,PRJ_0021,Project_0021,Digital Transformation,Telecom,2022-06-22,2023-03-26,QA Engineer
EMP_07345,PRJ_0140,Project_0140,R&D,BFSI,2022-10-13,2024-12-31,DevOps
EMP_07346,PRJ_0096,Project_0096,Product Development,BFSI,2020-11-13,2023-06-01,Analyst
EMP_07346,PRJ_0185,Project_0185,Consulting,Energy,2022-06-28,2024-05-18,Analyst
EMP_07347,PRJ_0036,Project_0036,Product Development,Retail & E-Commerce,2021-11-20,2024-02-08,Tech Lead
EMP_07347,PRJ_0112,Project_0112,Internal,Logistics,2020-08-07,2022-07-28,Senior Developer
EMP_07347,PRJ_0139,Project_0139,Internal,BFSI,2022-12-26,2024-05-13,Consultant
EMP_07347,PRJ_0154,Project_0154,Consulting,Healthcare,2022-09-28,2024-05-13,Manager
EMP_07348,PRJ_0169,Project_0169,Internal,BFSI,2022-01-06,2022-03-17,Architect
EMP_07348,PRJ_0149,Project_0149,R&D,Healthcare,2022-04-07,2024-07-25,DevOps
EMP_07349,PRJ_0079,Project_0079,Consulting,Logistics,2022-03-06,2022-11-21,Developer
EMP_07349,PRJ_0098,Project_0098,R&D,Manufacturing,2022-03-09,2023-07-02,Senior Developer
EMP_07350,PRJ_0023,Project_0023,R&D,Retail & E-Commerce,2021-09-10,2022-06-28,Senior Developer
EMP_07350,PRJ_0048,Project_0048,Consulting,Manufacturing,2022-01-12,2024-02-01,Manager
EMP_07350,PRJ_0111,Project_0111,Digital Transformation,Retail & E-Commerce,2022-03-18,2023-08-10,Consultant
EMP_07350,PRJ_0084,Project_0084,Product Development,Retail & E-Commerce,2021-09-10,2022-05-27,Manager
EMP_07351,PRJ_0052,Project_0052,Product Development,Retail & E-Commerce,2020-12-13,2022-06-15,Tech Lead
EMP_07352,PRJ_0085,Project_0085,Digital Transformation,BFSI,2022-09-16,2023-03-19,Tech Lead
EMP_07353,PRJ_0020,Project_0020,Digital Transformation,BFSI,2020-07-29,2021-08-13,Senior Developer
EMP_07353,PRJ_0192,Project_0192,R&D,Healthcare,2020-09-16,2022-03-10,Manager
EMP_07353,PRJ_0079,Project_0079,Consulting,Logistics,2021-12-26,2022-11-21,Analyst
EMP_07354,PRJ_0099,Project_0099,Digital Transformation,Healthcare,2022-09-24,2024-12-31,Consultant
EMP_07354,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2022-07-05,2024-07-24,Manager
EMP_07354,PRJ_0082,Project_0082,Product Development,BFSI,2022-11-19,2024-06-11,Consultant
EMP_07354,PRJ_0180,Project_0180,Product Development,Manufacturing,2022-12-02,2024-08-23,Developer
EMP_07355,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2023-06-08,2023-11-14,Senior Developer
EMP_07356,PRJ_0182,Project_0182,Managed Services,BFSI,2022-07-14,2022-09-23,Architect
EMP_07357,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-05-02,2023-06-20,Senior Developer
EMP_07357,PRJ_0184,Project_0184,Digital Transformation,Manufacturing,2022-12-01,2023-06-20,Manager
EMP_07357,PRJ_0125,Project_0125,Product Development,BFSI,2022-05-02,2022-05-18,Developer
EMP_07357,PRJ_0047,Project_0047,Product Development,Manufacturing,2022-05-02,2023-05-26,QA Engineer
EMP_07358,PRJ_0031,Project_0031,Internal,Manufacturing,2022-06-03,2023-07-28,Architect
EMP_07358,PRJ_0074,Project_0074,Managed Services,Telecom,2022-07-28,2024-03-19,Senior Developer
EMP_07359,PRJ_0117,Project_0117,Product Development,Energy,2021-06-27,2021-12-02,Analyst
EMP_07359,PRJ_0005,Project_0005,Managed Services,Manufacturing,2021-06-27,2022-05-25,Developer
EMP_07359,PRJ_0151,Project_0151,Product Development,Healthcare,2022-11-04,2023-08-31,Analyst
EMP_07359,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2022-12-28,2024-09-19,Analyst
EMP_07360,PRJ_0097,Project_0097,Managed Services,BFSI,2022-02-14,2022-08-13,DevOps
EMP_07360,PRJ_0129,Project_0129,Internal,Healthcare,2022-02-14,2024-05-23,Consultant
EMP_07361,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-05-09,Tech Lead
EMP_07362,PRJ_0167,Project_0167,Consulting,Telecom,2019-12-26,2021-01-19,Consultant
EMP_07362,PRJ_0186,Project_0186,Managed Services,Retail & E-Commerce,2019-07-31,2021-05-21,DevOps
EMP_07362,PRJ_0030,Project_0030,Managed Services,BFSI,2020-08-19,2021-03-17,Consultant
EMP_07363,PRJ_0196,Project_0196,R&D,Retail & E-Commerce,2020-11-23,2021-07-21,Architect
EMP_07364,PRJ_0138,Project_0138,R&D,Telecom,2022-10-31,2024-04-23,Analyst
EMP_07364,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2022-07-05,2024-07-24,Senior Developer
EMP_07364,PRJ_0160,Project_0160,Consulting,Healthcare,2022-06-26,2024-12-31,QA Engineer
EMP_07364,PRJ_0120,Project_0120,Digital Transformation,Manufacturing,2022-12-01,2024-10-21,Developer
EMP_07365,PRJ_0153,Project_0153,Internal,Telecom,2019-11-22,2021-07-05,Architect
EMP_07366,PRJ_0064,Project_0064,Digital Transformation,Telecom,2020-02-15,2022-05-05,Analyst
EMP_07366,PRJ_0168,Project_0168,Managed Services,Energy,2019-07-28,2022-01-13,Senior Developer
EMP_07366,PRJ_0135,Project_0135,R&D,Telecom,2022-10-22,2024-10-11,Architect
EMP_07366,PRJ_0195,Project_0195,Consulting,BFSI,2020-03-12,2021-09-03,Tech Lead
EMP_07367,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2023-08-29,2024-07-24,Analyst
EMP_07368,PRJ_0020,Project_0020,Digital Transformation,BFSI,2020-07-19,2021-08-13,Architect
EMP_07369,PRJ_0082,Project_0082,Product Development,BFSI,2022-11-19,2024-06-11,DevOps
EMP_07369,PRJ_0117,Project_0117,Product Development,Energy,2021-06-17,2021-12-02,QA Engineer
EMP_07370,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-09-15,2024-03-08,Manager
EMP_07371,PRJ_0174,Project_0174,Internal,BFSI,2023-09-16,2024-07-20,QA Engineer
EMP_07371,PRJ_0155,Project_0155,Product Development,Energy,2023-09-16,2024-06-24,DevOps
EMP_07372,PRJ_0071,Project_0071,Managed Services,Government,2021-02-17,2021-09-15,Architect
EMP_07372,PRJ_0118,Project_0118,Product Development,Logistics,2019-03-17,2021-05-05,Consultant
EMP_07372,PRJ_0178,Project_0178,Managed Services,BFSI,2019-08-15,2020-03-12,Manager
EMP_07373,PRJ_0156,Project_0156,Product Development,Logistics,2021-11-13,2023-05-07,Architect
EMP_07373,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2021-04-28,2023-11-14,Architect
EMP_07373,PRJ_0107,Project_0107,Product Development,BFSI,2021-05-23,2022-03-19,QA Engineer
EMP_07373,PRJ_0120,Project_0120,Digital Transformation,Manufacturing,2022-12-01,2024-10-21,Tech Lead
EMP_07374,PRJ_0154,Project_0154,Consulting,Healthcare,2023-09-27,2024-09-17,Manager
EMP_07375,PRJ_0187,Project_0187,Managed Services,Energy,2021-02-23,2022-05-17,DevOps
EMP_07376,PRJ_0177,Project_0177,Consulting,Telecom,2019-05-06,2021-11-21,Manager
EMP_07377,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2023-01-25,2023-11-23,Consultant
EMP_07377,PRJ_0082,Project_0082,Product Development,BFSI,2023-01-25,2024-06-11,DevOps
EMP_07378,PRJ_0002,Project_0002,Digital Transformation,BFSI,2020-12-26,2021-05-30,Senior Developer
EMP_07379,PRJ_0075,Project_0075,Consulting,BFSI,2022-03-01,2022-05-24,Senior Developer
EMP_07379,PRJ_0132,Project_0132,R&D,BFSI,2022-03-20,2024-07-07,DevOps
EMP_07380,PRJ_0187,Project_0187,Managed Services,Energy,2021-02-23,2023-04-14,Manager
EMP_07380,PRJ_0130,Project_0130,R&D,Logistics,2020-12-03,2022-06-26,Tech Lead
EMP_07380,PRJ_0131,Project_0131,Managed Services,Retail & E-Commerce,2020-12-15,2023-01-04,Analyst
EMP_07380,PRJ_0031,Project_0031,Internal,Manufacturing,2022-06-03,2023-07-28,Senior Developer
EMP_07381,PRJ_0160,Project_0160,Consulting,Healthcare,2022-04-20,2024-12-31,Analyst
EMP_07381,PRJ_0124,Project_0124,Managed Services,BFSI,2020-07-16,2021-08-10,Analyst
EMP_07382,PRJ_0031,Project_0031,Internal,Manufacturing,2022-06-26,2023-07-28,Consultant
EMP_07382,PRJ_0123,Project_0123,Digital Transformation,Manufacturing,2022-06-26,2023-11-23,QA Engineer
EMP_07382,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2022-11-03,2024-12-31,Developer
EMP_07383,PRJ_0037,Project_0037,Consulting,Healthcare,2022-10-01,2023-07-28,Manager
EMP_07383,PRJ_0019,Project_0019,Internal,BFSI,2020-09-27,2023-03-16,Tech Lead
EMP_07383,PRJ_0072,Project_0072,Internal,Telecom,2020-09-27,2021-07-24,Developer
EMP_07383,PRJ_0173,Project_0173,Product Development,Manufacturing,2022-11-14,2024-06-12,Senior Developer
EMP_07384,PRJ_0163,Project_0163,Digital Transformation,Logistics,2021-01-10,2021-08-31,Senior Developer
EMP_07384,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2021-01-10,2021-08-31,Tech Lead
EMP_07384,PRJ_0121,Project_0121,Digital Transformation,Retail & E-Commerce,2021-06-18,2021-08-31,Senior Developer
EMP_07385,PRJ_0100,Project_0100,Consulting,Healthcare,2021-05-30,2022-02-24,Tech Lead
EMP_07385,PRJ_0152,Project_0152,Consulting,Telecom,2022-09-28,2023-02-26,Consultant
EMP_07385,PRJ_0009,Project_0009,Digital Transformation,Government,2021-01-22,2021-12-17,QA Engineer
EMP_07386,PRJ_0091,Project_0091,Consulting,Retail & E-Commerce,2022-11-03,2024-12-31,Manager
EMP_07387,PRJ_0150,Project_0150,Managed Services,BFSI,2020-01-30,2020-04-05,QA Engineer
EMP_07387,PRJ_0168,Project_0168,Managed Services,Energy,2019-12-12,2020-04-05,Architect
EMP_07387,PRJ_0172,Project_0172,Product Development,Telecom,2019-12-15,2020-04-05,Architect
EMP_07387,PRJ_0114,Project_0114,Managed Services,Retail & E-Commerce,2019-12-12,2020-04-05,Manager
EMP_07388,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-05-03,2024-03-08,Consultant
EMP_07388,PRJ_0096,Project_0096,Product Development,BFSI,2023-05-03,2023-06-01,Consultant
EMP_07388,PRJ_0149,Project_0149,R&D,Healthcare,2023-05-03,2024-07-25,DevOps
EMP_07389,PRJ_0121,Project_0121,Digital Transformation,Retail & E-Commerce,2022-05-27,2023-11-05,DevOps
EMP_07390,PRJ_0013,Project_0013,Consulting,Healthcare,2023-08-27,2024-12-26,Developer
EMP_07390,PRJ_0073,Project_0073,Managed Services,Retail & E-Commerce,2023-08-27,2024-12-31,Manager
EMP_07390,PRJ_0132,Project_0132,R&D,BFSI,2023-08-27,2024-07-07,Consultant
EMP_07391,PRJ_0130,Project_0130,R&D,Logistics,2021-09-04,2022-06-26,QA Engineer
EMP_07392,PRJ_0147,Project_0147,Internal,Manufacturing,2022-03-04,2023-05-24,QA Engineer
EMP_07392,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2022-09-15,2023-10-05,Tech Lead
EMP_07392,PRJ_0019,Project_0019,Internal,BFSI,2022-03-04,2023-03-16,QA Engineer
EMP_07392,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2023-10-05,Tech Lead
EMP_07393,PRJ_0093,Project_0093,Digital Transformation,Government,2021-11-22,2022-04-27,Developer
EMP_07393,PRJ_0145,Project_0145,Internal,BFSI,2021-04-25,2022-04-08,Architect
EMP_07394,PRJ_0162,Project_0162,Product Development,Government,2023-04-14,2024-06-23,QA Engineer
EMP_07394,PRJ_0149,Project_0149,R&D,Healthcare,2023-04-14,2024-07-25,QA Engineer
EMP_07394,PRJ_0039,Project_0039,R&D,BFSI,2023-04-14,2023-09-15,Developer
EMP_07394,PRJ_0006,Project_0006,Digital Transformation,Healthcare,2023-04-14,2024-03-08,DevOps
EMP_07395,PRJ_0004,Project_0004,Product Development,Retail & E-Commerce,2023-02-07,2023-10-08,QA Engineer
EMP_07395,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-02-07,2024-04-26,Manager
EMP_07396,PRJ_0125,Project_0125,Product Development,BFSI,2022-04-19,2022-05-18,QA Engineer
EMP_07396,PRJ_0156,Project_0156,Product Development,Logistics,2022-04-19,2023-05-07,Manager
EMP_07397,PRJ_0011,Project_0011,Consulting,BFSI,2022-01-14,2022-12-10,Analyst
EMP_07397,PRJ_0109,Project_0109,Managed Services,BFSI,2021-11-01,2022-05-30,Architect
EMP_07398,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-12-23,2024-04-04,Analyst
EMP_07398,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-12-23,2024-02-01,Developer
EMP_07398,PRJ_0148,Project_0148,Consulting,Logistics,2023-12-23,2024-04-24,Architect
EMP_07398,PRJ_0081,Project_0081,Managed Services,Retail & E-Commerce,2023-12-23,2024-12-31,Architect
EMP_07399,PRJ_0190,Project_0190,Product Development,BFSI,2022-02-21,2023-10-09,DevOps
EMP_07400,PRJ_0113,Project_0113,Consulting,BFSI,2021-02-22,2021-07-17,Developer
EMP_07400,PRJ_0199,Project_0199,Managed Services,Manufacturing,2020-05-15,2021-07-17,Senior Developer
EMP_07401,PRJ_0166,Project_0166,Internal,BFSI,2023-07-19,2023-09-26,Analyst
EMP_07402,PRJ_0082,Project_0082,Product Development,BFSI,2023-03-26,2024-06-11,Developer
EMP_07402,PRJ_0152,Project_0152,Consulting,Telecom,2023-03-26,2024-12-31,Analyst
EMP_07403,PRJ_0043,Project_0043,Digital Transformation,BFSI,2022-01-26,2022-04-06,Architect
EMP_07403,PRJ_0200,Project_0200,Consulting,Retail & E-Commerce,2022-01-26,2022-06-13,Tech Lead
EMP_07403,PRJ_0199,Project_0199,Managed Services,Manufacturing,2022-01-26,2022-03-06,Architect
EMP_07403,PRJ_0029,Project_0029,Managed Services,Logistics,2022-12-05,2023-11-30,Developer
EMP_07404,PRJ_0028,Project_0028,Product Development,Healthcare,2021-03-27,2023-03-17,Senior Developer
EMP_07405,PRJ_0078,Project_0078,Digital Transformation,BFSI,2020-04-01,2020-08-14,Manager
EMP_07405,PRJ_0097,Project_0097,Managed Services,BFSI,2020-04-01,2021-02-07,Architect
EMP_07406,PRJ_0117,Project_0117,Product Development,Energy,2019-10-25,2021-12-02,Manager
EMP_07406,PRJ_0045,Project_0045,Digital Transformation,Healthcare,2019-10-25,2021-01-26,Developer
EMP_07406,PRJ_0163,Project_0163,Digital Transformation,Logistics,2019-10-25,2021-10-21,Consultant
EMP_07407,PRJ_0173,Project_0173,Product Development,Manufacturing,2022-11-14,2024-12-31,Senior Developer
EMP_07407,PRJ_0137,Project_0137,Internal,Telecom,2021-11-22,2022-09-18,Architect
EMP_07407,PRJ_0140,Project_0140,R&D,BFSI,2022-10-13,2024-12-31,Manager
EMP_07408,PRJ_0158,Project_0158,Digital Transformation,BFSI,2019-06-28,2019-12-25,DevOps
EMP_07408,PRJ_0155,Project_0155,Product Development,Energy,2021-08-09,2023-09-24,DevOps
EMP_07409,PRJ_0108,Project_0108,Product Development,BFSI,2020-06-20,2021-03-02,QA Engineer
EMP_07409,PRJ_0023,Project_0023,R&D,Retail & E-Commerce,2020-06-20,2021-03-02,Tech Lead
EMP_07410,PRJ_0056,Project_0056,Digital Transformation,BFSI,2023-12-06,2024-06-22,Analyst
EMP_07410,PRJ_0132,Project_0132,R&D,BFSI,2023-12-06,2024-07-07,DevOps
EMP_07410,PRJ_0017,Project_0017,Product Development,Manufacturing,2023-12-06,2024-04-26,Tech Lead
EMP_07411,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-12-31,Senior Developer
EMP_07411,PRJ_0047,Project_0047,Product Development,Manufacturing,2022-05-10,2023-05-26,Analyst
EMP_07412,PRJ_0177,Project_0177,Consulting,Telecom,2020-06-05,2020-09-14,Manager
EMP_07412,PRJ_0075,Project_0075,Consulting,BFSI,2020-06-05,2020-09-14,Analyst
EMP_07413,PRJ_0095,Project_0095,Consulting,Telecom,2023-10-29,2024-05-31,Tech Lead
EMP_07414,PRJ_0008,Project_0008,Digital Transformation,Manufacturing,2022-08-20,2023-10-06,Manager
EMP_07414,PRJ_0025,Project_0025,R&D,Retail & E-Commerce,2022-08-20,2022-11-22,QA Engineer
EMP_07415,PRJ_0149,Project_0149,R&D,Healthcare,2023-04-28,2024-07-25,Developer
EMP_07415,PRJ_0119,Project_0119,Managed Services,Telecom,2023-04-28,2024-11-29,Senior Developer
EMP_07415,PRJ_0031,Project_0031,Internal,Manufacturing,2023-04-28,2023-07-28,DevOps
EMP_07416,PRJ_0155,Project_0155,Product Development,Energy,2021-08-09,2021-08-19,Consultant
EMP_07416,PRJ_0116,Project_0116,R&D,BFSI,2020-09-10,2021-08-19,Analyst
EMP_07417,PRJ_0171,Project_0171,Internal,Logistics,2022-12-01,2024-12-31,DevOps
EMP_07417,PRJ_0194,Project_0194,Managed Services,BFSI,2019-11-14,2021-11-03,Analyst
EMP_07417,PRJ_0043,Project_0043,Digital Transformation,BFSI,2020-01-17,2022-04-06,Analyst
EMP_07418,PRJ_0187,Project_0187,Managed Services,Energy,2022-12-07,2023-04-14,QA Engineer
EMP_07418,PRJ_0173,Project_0173,Product Development,Manufacturing,2022-12-07,2024-12-31,Consultant
EMP_07418,PRJ_0149,Project_0149,R&D,Healthcare,2022-12-07,2024-07-25,QA Engineer
EMP_07418,PRJ_0015,Project_0015,Consulting,Retail & E-Commerce,2022-12-07,2023-01-31,Analyst
EMP_07419,PRJ_0064,Project_0064,Digital Transformation,Telecom,2022-02-08,2022-05-05,Developer
EMP_07420,PRJ_0121,Project_0121,Digital Transformation,Retail & E-Commerce,2021-06-18,2021-07-16,Developer
EMP_07420,PRJ_0187,Project_0187,Managed Services,Energy,2021-04-10,2021-07-16,Consultant
EMP_07421,PRJ_0086,Project_0086,Digital Transformation,Manufacturing,2021-04-28,2022-03-18,Developer
EMP_07421,PRJ_0003,Project_0003,Digital Transformation,Telecom,2021-02-07,2022-03-18,Consultant
EMP_07421,PRJ_0131,Project_0131,Managed Services,Retail & E-Commerce,2020-12-15,2022-03-18,Analyst
EMP_07421,PRJ_0188,Project_0188,Product Development,Retail & E-Commerce,2021-08-05,2022-03-18,Senior Developer
EMP_07422,PRJ_0048,Project_0048,Consulting,Manufacturing,2023-12-12,2024-02-01,Analyst
EMP_07422,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-12-12,2024-04-04,Architect
EMP_07422,PRJ_0014,Project_0014,Consulting,Retail & E-Commerce,2023-12-12,2024-10-07,Senior Developer
EMP_07422,PRJ_0140,Project_0140,R&D,BFSI,2023-12-12,2024-10-07,QA Engineer
EMP_07423,PRJ_0149,Project_0149,R&D,Healthcare,2023-10-26,2024-07-25,Consultant
EMP_07424,PRJ_0098,Project_0098,R&D,Manufacturing,2022-03-09,2022-07-15,Senior Developer
EMP_07424,PRJ_0102,Project_0102,Managed Services,BFSI,2022-06-20,2022-07-15,DevOps
EMP_07424,PRJ_0157,Project_0157,Product Development,Retail & E-Commerce,2022-07-05,2022-07-15,Consultant
EMP_07425,PRJ_0096,Project_0096,Product Development,BFSI,2023-05-24,2023-06-01,Architect
EMP_07426,PRJ_0192,Project_0192,R&D,Healthcare,2020-09-16,2022-03-10,Consultant
EMP_07427,PRJ_0082,Project_0082,Product Development,BFSI,2023-06-25,2024-06-11,Tech Lead
EMP_07428,PRJ_0160,Project_0160,Consulting,Healthcare,2023-08-29,2024-11-01,Tech Lead
EMP_07428,PRJ_0003,Project_0003,Digital Transformation,Telecom,2023-08-29,2023-12-24,Architect
EMP_07429,PRJ_0066,Project_0066,Product Development,Retail & E-Commerce,2023-05-23,2023-09-24,Tech Lead
EMP_07430,PRJ_0118,Project_0118,Product Development,Logistics,2019-07-06,2021-05-05,Developer
EMP_07430,PRJ_0196,Project_0196,R&D,Retail & E-Commerce,2020-11-23,2021-07-21,DevOps
EMP_07430,PRJ_0120,Project_0120,Digital Transformation,Manufacturing,2022-12-01,2023-10-19,Analyst
EMP_07430,PRJ_0119,Project_0119,Managed Services,Telecom,2022-03-15,2023-10-19,DevOps
EMP_07431,PRJ_0037,Project_0037,Consulting,Healthcare,2022-10-01,2023-07-28,Manager
EMP_07432,PRJ_0162,Project_0162,Product Development,Government,2023-12-08,2024-06-23,Tech Lead
EMP_07432,PRJ_0095,Project_0095,Consulting,Telecom,2023-12-08,2024-05-31,QA Engineer
EMP_07432,PRJ_0054,Project_0054,Consulting,Retail & E-Commerce,2023-12-08,2024-04-04,Consultant
EMP_07432,PRJ_0139,Project_0139,Internal,BFSI,2023-12-08,2024-08-01,DevOps
EMP_07433,PRJ_0129,Project_0129,Internal,Healthcare,2022-10-18,2024-05-23,Consultant
EMP_07433,PRJ_0155,Project_0155,Product Development,Energy,2022-10-18,2024-06-24,Developer
EMP_07433,PRJ_0135,Project_0135,R&D,Telecom,2022-10-22,2024-10-11,Architect
EMP_07433,PRJ_0018,Project_0018,Managed Services,Logistics,2022-10-18,2022-12-26,Manager
EMP_07434,PRJ_0095,Project_0095,Consulting,Telecom,2023-12-14,2024-04-17,Senior Developer
