employee_id,gender,age,location,department,role,level,joining_date,college_tier,manager_id,status
217148,Female,24,Noida,Marketing,Marketing Associate,L1,2022-07-26,Tier-2,MGR1356,Active
217149,Male,34,Pune,Engineering,Senior Software Engineer,L3,2025-12-18,Tier-3,MGR0661,Active
217150,Female,30,Mumbai,Support,Support Analyst,L1,2021-03-19,Tier-3,MGR0027,Active
217151,Female,39,Noida,Support,Support Lead,L3,2022-09-03,Tier-3,MGR1174,Active
217152,Male,32,Pune,Cloud,Cloud Engineer,L2,2024-08-14,Tier-1,MGR0395,Active
217153,Female,37,Noida,Marketing,Marketing Specialist,L2,2020-03-28,Tier-2,MGR0792,Active
217154,Male,43,Chennai,Engineering,Engineering Manager,L5,2025-01-02,Tier-2,MGR0632,Active
217155,Female,33,Pune,Finance,Finance Analyst,L2,2023-11-21,Tier-3,MGR0869,Active
217156,Male,51,Hyderabad,Support,Support Director,L5,2020-07-01,Tier-3,MGR1452,Active
217157,Female,38,Mumbai,Cyber Security,Senior Security Engineer,L3,2023-12-03,Tier-3,MGR0437,Exited
217158,Male,34,Chennai,Cloud,Cloud Engineer,L2,2022-11-24,Tier-1,MGR0991,Active
217159,Male,39,Noida,HR,Senior HR Specialist,L3,2020-10-14,Tier-2,MGR1264,Active
217160,Male,29,Chennai,Marketing,Marketing Specialist,L2,2023-10-03,Tier-3,MGR0494,Active
217161,Male,40,Hyderabad,Marketing,Senior Marketing Specialist,L3,2019-09-23,Tier-2,MGR0992,Active
217162,Female,35,Pune,Support,Senior Support Analyst,L2,2021-11-27,Tier-1,MGR0009,Active
217163,Male,47,Bengaluru,Cloud,Cloud Architect,L5,2022-03-14,Tier-3,MGR0646,Active
217164,Male,21,Hyderabad,HR,HR Associate,L1,2025-12-05,Tier-3,MGR0880,Active
217165,Male,34,Chennai,Cyber Security,Security Engineer,L2,2018-05-23,Tier-2,MGR0586,Active
217166,Female,33,Chennai,Engineering,Senior Software Engineer,L3,2024-12-23,Tier-2,MGR1266,Active
217167,Male,36,Bengaluru,Support,Support Lead,L3,2019-03-14,Tier-3,MGR0506,Active
217168,Female,39,Hyderabad,Data Science,Data Scientist,L2,2018-02-28,Tier-3,MGR1043,Active
217169,Female,38,Bengaluru,Cloud,Cloud Engineer,L2,2018-04-03,Tier-3,MGR0778,Active
217170,Male,46,Hyderabad,HR,HR Director,L5,2021-10-01,Tier-3,MGR0426,Active
217171,Male,46,Hyderabad,Engineering,Lead Engineer,L4,2018-12-09,Tier-2,MGR1191,Active
217172,Male,34,Pune,Data Science,Data Scientist,L2,2022-06-21,Tier-3,MGR0142,Active
217173,Male,44,Bengaluru,Engineering,Senior Software Engineer,L3,2018-06-04,Tier-2,MGR1169,Active
217174,Male,44,Mumbai,Finance,Finance Lead,L4,2023-07-09,Tier-2,MGR0878,Active
217175,Female,43,Hyderabad,Data Science,Senior Data Scientist,L3,2019-02-26,Tier-3,MGR0304,Active
217176,Male,30,Chennai,Cloud,Cloud Engineer,L2,2025-02-06,Tier-3,MGR0602,Exited
217177,Male,33,Noida,Marketing,Marketing Specialist,L2,2023-03-24,Tier-2,MGR1205,Active
217178,Male,33,Mumbai,Cyber Security,Security Engineer,L2,2021-11-07,Tier-3,MGR0780,Active
217179,Male,36,Bengaluru,Cloud,Senior Cloud Engineer,L3,2021-12-28,Tier-3,MGR0813,Active
217180,Male,27,Chennai,Data Science,Associate Data Scientist,L1,2024-03-11,Tier-3,MGR1234,Active
217181,Female,42,Pune,Engineering,Lead Engineer,L4,2021-11-15,Tier-3,MGR0914,Active
217182,Male,26,Pune,HR,HR Associate,L1,2025-05-23,Tier-1,MGR0944,Active
217183,Female,22,Mumbai,Cloud,Cloud Associate,L1,2025-07-17,Tier-3,MGR0641,Active
217184,Male,22,Bengaluru,HR,HR Associate,L1,2025-08-23,Tier-2,MGR1010,Active
217185,Male,27,Chennai,Support,Support Analyst,L1,2023-07-04,Tier-3,MGR0584,Active
217186,Female,42,Pune,Cyber Security,Security Lead,L4,2025-05-20,Tier-3,MGR0898,Active
217187,Male,41,Hyderabad,Sales,Senior Account Executive,L3,2018-09-27,Tier-3,MGR0815,Active
217188,Female,44,Mumbai,Support,Support Manager,L4,2018-08-01,Tier-2,MGR0888,Active
217189,Male,40,Pune,Marketing,Senior Marketing Specialist,L3,2018-12-18,Tier-1,MGR0666,Active
217190,Female,43,Chennai,Support,Support Manager,L4,2024-06-18,Tier-2,MGR0842,Active
217191,Male,26,Chennai,Finance,Finance Associate,L1,2022-02-05,Tier-2,MGR0687,Active
217192,Female,43,Noida,Finance,Senior Finance Analyst,L3,2019-02-06,Tier-1,MGR0405,Active
217193,Female,34,Mumbai,Sales,Account Executive,L2,2018-01-11,Tier-2,MGR0814,Exited
217194,Male,33,Noida,Sales,Account Executive,L2,2019-06-24,Tier-2,MGR0220,Active
217195,Male,30,Chennai,Engineering,Associate Software Engineer,L1,2018-07-02,Tier-2,MGR1154,Active
217196,Male,33,Pune,Cyber Security,Security Engineer,L2,2023-02-13,Tier-3,MGR0112,Active
217197,Female,35,Chennai,Support,Senior Support Analyst,L2,2021-12-14,Tier-1,MGR0005,Active
217198,Male,42,Bengaluru,Marketing,Marketing Manager,L4,2024-06-29,Tier-3,MGR0997,Active
217199,Male,46,Chennai,Cloud,Cloud Lead,L4,2018-03-25,Tier-2,MGR0757,Active
217200,Female,33,Mumbai,Cloud,Senior Cloud Engineer,L3,2025-05-29,Tier-3,MGR0876,Active
217201,Male,50,Hyderabad,HR,HR Director,L5,2018-01-21,Tier-3,MGR0737,Active
217202,Male,36,Mumbai,Data Science,Senior Data Scientist,L3,2025-10-21,Tier-3,MGR1369,Exited
217203,Female,25,Bengaluru,HR,HR Associate,L1,2023-01-05,Tier-2,MGR1434,Active
217204,Female,32,Noida,Sales,Account Executive,L2,2021-08-13,Tier-1,MGR0263,Active
217205,Male,44,Bengaluru,Finance,Finance Lead,L4,2020-04-28,Tier-3,MGR1238,Active
217206,Male,27,Mumbai,Data Science,Associate Data Scientist,L1,2023-09-02,Tier-3,MGR0313,Exited
217207,Male,37,Noida,HR,Senior HR Specialist,L3,2022-04-18,Tier-3,MGR0747,Active
217208,Female,43,Hyderabad,Support,Support Lead,L3,2018-05-09,Tier-3,MGR0881,Exited
217209,Male,45,Noida,Sales,Sales Director,L4,2022-06-01,Tier-3,MGR0241,Active
217210,Female,33,Bengaluru,HR,HR Specialist,L2,2020-06-27,Tier-3,MGR1259,Active
217211,Female,42,Mumbai,Cloud,Cloud Lead,L4,2024-09-11,Tier-3,MGR1120,Exited
217212,Female,31,Noida,Sales,Sales Associate,L1,2019-05-08,Tier-2,MGR0233,Active
217213,Male,30,Chennai,Engineering,Associate Software Engineer,L1,2020-11-20,Tier-3,MGR0603,Active
217214,Male,36,Noida,Marketing,Senior Marketing Specialist,L3,2023-04-01,Tier-3,MGR1157,Active
217215,Male,46,Pune,Support,Support Manager,L4,2020-09-06,Tier-2,MGR1460,Active
217216,Female,35,Hyderabad,Engineering,Senior Software Engineer,L3,2023-07-14,Tier-3,MGR1214,Active
217217,Male,45,Noida,Marketing,Marketing Director,L5,2025-10-24,Tier-3,MGR0822,Active
217218,Female,45,Mumbai,HR,HR Manager,L4,2020-02-07,Tier-3,MGR1255,Active
217219,Male,34,Chennai,Data Science,Data Scientist,L2,2018-05-21,Tier-2,MGR1039,Active
217220,Male,49,Hyderabad,Data Science,Data Science Manager,L5,2019-07-03,Tier-3,MGR0302,Active
217221,Male,25,Mumbai,Cyber Security,Security Analyst,L1,2021-10-02,Tier-3,MGR0776,Exited
217222,Female,29,Mumbai,Cyber Security,Security Analyst,L1,2018-02-24,Tier-2,MGR0575,Active
217223,Male,23,Pune,HR,HR Associate,L1,2023-12-28,Tier-3,MGR0492,Active
217224,Male,48,Noida,Marketing,Marketing Director,L5,2022-01-26,Tier-2,MGR1348,Active
217225,Male,32,Bengaluru,Cloud,Cloud Engineer,L2,2021-01-27,Tier-1,MGR0891,Active
217226,Male,39,Noida,Data Science,Data Scientist,L2,2018-06-09,Tier-2,MGR1033,Active
217227,Female,32,Chennai,Cyber Security,Security Engineer,L2,2024-03-09,Tier-3,MGR1098,Active
217228,Male,45,Chennai,HR,HR Director,L5,2025-06-27,Tier-2,MGR0533,Active
217229,Male,50,Pune,Marketing,Marketing Director,L5,2020-03-14,Tier-1,MGR0802,Active
217230,Male,49,Hyderabad,Support,Support Director,L5,2018-10-24,Tier-2,MGR0870,Active
217231,Female,38,Mumbai,Marketing,Senior Marketing Specialist,L3,2023-05-13,Tier-3,MGR0114,Exited
217232,Male,28,Chennai,Cyber Security,Security Analyst,L1,2022-12-27,Tier-2,MGR0056,Active
217233,Male,50,Noida,Support,Support Director,L5,2019-05-19,Tier-2,MGR0509,Exited
217234,Female,29,Bengaluru,Engineering,Software Engineer,L2,2022-11-24,Tier-3,MGR1266,Active
217235,Female,26,Mumbai,Finance,Finance Associate,L1,2024-08-08,Tier-3,MGR0703,Active
217236,Male,40,Bengaluru,HR,HR Manager,L4,2025-08-28,Tier-3,MGR1094,Active
217237,Male,28,Bengaluru,Support,Support Analyst,L1,2021-06-11,Tier-2,MGR0243,Active
217238,Male,48,Hyderabad,Marketing,Marketing Manager,L4,2019-06-30,Tier-2,MGR0822,Active
217239,Male,44,Mumbai,Marketing,Marketing Manager,L4,2023-03-04,Tier-2,MGR0404,Active
217240,Female,35,Chennai,Engineering,Senior Software Engineer,L3,2024-07-30,Tier-3,MGR0106,Active
217241,Male,27,Noida,Finance,Finance Associate,L1,2021-06-04,Tier-3,MGR0551,Active
217242,Female,44,Hyderabad,Support,Support Lead,L3,2018-04-18,Tier-3,MGR0865,Active
217243,Male,29,Noida,Cloud,Cloud Associate,L1,2019-06-03,Tier-1,MGR0876,Active
217244,Female,27,Pune,Support,Support Analyst,L1,2019-11-28,Tier-3,MGR0512,Active
217245,Male,33,Chennai,Sales,Account Executive,L2,2023-06-11,Tier-2,MGR0892,Active
217246,Male,46,Mumbai,Engineering,Lead Engineer,L4,2021-07-08,Tier-1,MGR0928,Active
217247,Female,39,Hyderabad,Cyber Security,Security Lead,L4,2022-08-11,Tier-1,MGR0050,Active
217248,Male,31,Hyderabad,Cloud,Cloud Engineer,L2,2024-03-25,Tier-2,MGR0795,Active
217249,Male,37,Mumbai,Support,Support Lead,L3,2024-04-02,Tier-1,MGR0888,Active
217250,Female,27,Pune,Data Science,Associate Data Scientist,L1,2021-03-23,Tier-3,MGR1372,Active
217251,Female,33,Chennai,Engineering,Software Engineer,L2,2021-08-18,Tier-3,MGR0935,Active
217252,Male,30,Bengaluru,Cyber Security,Security Engineer,L2,2022-12-22,Tier-2,MGR0019,Active
217253,Female,34,Chennai,Finance,Senior Finance Analyst,L3,2023-07-23,Tier-3,MGR0887,Active
217254,Female,35,Noida,HR,Senior HR Specialist,L3,2024-07-31,Tier-2,MGR0161,Active
217255,Female,34,Hyderabad,Engineering,Senior Software Engineer,L3,2025-02-25,Tier-1,MGR0428,Active
217256,Female,25,Bengaluru,Cyber Security,Security Analyst,L1,2023-01-29,Tier-2,MGR0279,Active
217257,Female,51,Noida,Cloud,Cloud Architect,L5,2018-09-07,Tier-2,MGR0756,Active
217258,Male,48,Noida,HR,HR Manager,L4,2018-10-16,Tier-3,MGR0736,Active
217259,Female,38,Pune,Cyber Security,Senior Security Engineer,L3,2022-01-29,Tier-3,MGR1358,Active
217260,Male,37,Pune,Data Science,Data Scientist,L2,2018-08-06,Tier-3,MGR1030,Active
217261,Female,23,Chennai,Marketing,Marketing Associate,L1,2025-01-13,Tier-3,MGR1032,Active
217262,Male,39,Hyderabad,HR,Senior HR Specialist,L3,2018-12-17,Tier-2,MGR0724,Active
217263,Female,29,Pune,HR,HR Specialist,L2,2023-01-23,Tier-1,MGR0446,Active
217264,Male,30,Noida,Cloud,Cloud Engineer,L2,2025-12-08,Tier-3,MGR0946,Active
217265,Male,44,Hyderabad,Finance,Finance Lead,L4,2020-08-02,Tier-3,MGR1152,Exited
217266,Female,37,Mumbai,Data Science,Senior Data Scientist,L3,2021-03-22,Tier-2,MGR1388,Active
217267,Male,28,Chennai,HR,HR Associate,L1,2021-04-09,Tier-3,MGR0411,Active
217268,Female,35,Noida,Cyber Security,Senior Security Engineer,L3,2024-05-11,Tier-3,MGR0331,Active
217269,Male,30,Mumbai,Engineering,Associate Software Engineer,L1,2020-12-05,Tier-3,MGR0612,Active
217270,Female,53,Bengaluru,Cyber Security,Security Manager,L5,2018-01-27,Tier-2,MGR0563,Exited
217271,Female,47,Pune,Sales,Sales Director,L4,2018-05-11,Tier-2,MGR0808,Active
217272,Male,34,Bengaluru,Finance,Finance Analyst,L2,2019-11-02,Tier-2,MGR0415,Active
217273,Male,32,Noida,Cloud,Cloud Engineer,L2,2023-08-11,Tier-1,MGR1455,Active
217274,Male,27,Bengaluru,Marketing,Marketing Associate,L1,2024-06-22,Tier-3,MGR1027,Active
217275,Male,27,Bengaluru,Marketing,Marketing Specialist,L2,2024-11-03,Tier-3,MGR1084,Active
217276,Female,45,Mumbai,Data Science,Lead Data Scientist,L4,2018-09-10,Tier-2,MGR1023,Active
217277,Female,47,Noida,Data Science,Data Science Manager,L5,2023-06-05,Tier-2,MGR0282,Active
217278,Female,43,Bengaluru,Finance,Finance Lead,L4,2022-12-20,Tier-3,MGR0698,Active
217279,Male,35,Chennai,Marketing,Senior Marketing Specialist,L3,2022-02-09,Tier-3,MGR1288,Active
217280,Male,24,Chennai,Marketing,Marketing Associate,L1,2024-06-10,Tier-3,MGR0829,Active
217281,Male,35,Hyderabad,Cloud,Cloud Engineer,L2,2020-08-16,Tier-3,MGR1475,Active
217282,Female,38,Bengaluru,Support,Support Lead,L3,2024-04-20,Tier-3,MGR0851,Active
217283,Male,43,Pune,Marketing,Marketing Manager,L4,2022-09-10,Tier-3,MGR1287,Active
217284,Male,38,Hyderabad,Cyber Security,Senior Security Engineer,L3,2022-03-13,Tier-3,MGR1282,Active
217285,Female,38,Chennai,Support,Support Lead,L3,2020-05-07,Tier-3,MGR1471,Active
217286,Male,22,Noida,Engineering,Associate Software Engineer,L1,2025-06-03,Tier-2,MGR0634,Active
217287,Female,48,Noida,Marketing,Marketing Director,L5,2020-12-21,Tier-3,MGR0829,Exited
217288,Female,33,Mumbai,Support,Support Lead,L3,2025-11-21,Tier-2,MGR0631,Active
217289,Female,37,Pune,Sales,Senior Account Executive,L3,2021-12-01,Tier-1,MGR0261,Active
217290,Male,47,Bengaluru,Cloud,Cloud Lead,L4,2020-01-08,Tier-3,MGR1472,Active
217291,Female,34,Pune,Cloud,Cloud Engineer,L2,2021-11-27,Tier-2,MGR0949,Active
217292,Female,36,Pune,Marketing,Marketing Specialist,L2,2019-01-05,Tier-3,MGR0668,Active
217293,Male,37,Noida,Sales,Sales Director,L4,2025-09-11,Tier-1,MGR0529,Active
217294,Female,27,Pune,Finance,Finance Associate,L1,2023-09-15,Tier-2,MGR0503,Active
217295,Male,41,Mumbai,Cyber Security,Senior Security Engineer,L3,2018-01-28,Tier-3,MGR0558,Active
217296,Male,43,Pune,HR,HR Manager,L4,2021-06-26,Tier-2,MGR0406,Active
217297,Female,27,Chennai,Cloud,Cloud Associate,L1,2020-03-01,Tier-2,MGR1456,Active
217298,Male,50,Mumbai,Data Science,Data Science Manager,L5,2019-12-10,Tier-3,MGR0287,Active
217299,Female,48,Hyderabad,Data Science,Data Science Manager,L5,2022-05-01,Tier-3,MGR0571,Active
217300,Male,50,Bengaluru,Engineering,Engineering Manager,L5,2020-09-17,Tier-3,MGR0632,Active
217301,Male,32,Mumbai,Sales,Account Executive,L2,2022-10-27,Tier-3,MGR0233,Active
217302,Female,29,Bengaluru,Cloud,Cloud Associate,L1,2022-07-04,Tier-3,MGR0018,Active
217303,Male,46,Hyderabad,HR,HR Director,L5,2018-04-19,Tier-3,MGR0694,Active
217304,Female,30,Chennai,Cyber Security,Security Analyst,L1,2020-02-06,Tier-3,MGR0354,Exited
217305,Male,26,Mumbai,HR,HR Specialist,L2,2025-10-19,Tier-3,MGR1179,Active
217306,Male,31,Noida,Cyber Security,Security Engineer,L2,2023-10-06,Tier-3,MGR0531,Active
217307,Female,32,Noida,Sales,Account Executive,L2,2025-04-29,Tier-3,MGR0344,Active
217308,Female,46,Pune,Cyber Security,Security Lead,L4,2018-09-29,Tier-3,MGR0545,Exited
217309,Male,41,Chennai,Sales,Sales Director,L4,2022-07-26,Tier-3,MGR0220,Exited
217310,Male,38,Pune,Cyber Security,Senior Security Engineer,L3,2019-12-03,Tier-2,MGR1017,Active
217311,Male,32,Hyderabad,Data Science,Data Scientist,L2,2020-08-20,Tier-3,MGR0819,Active
217312,Female,34,Chennai,Support,Senior Support Analyst,L2,2018-06-13,Tier-3,MGR0860,Active
217313,Female,42,Noida,Cloud,Cloud Lead,L4,2024-01-30,Tier-3,MGR1236,Active
217314,Male,32,Pune,Marketing,Marketing Specialist,L2,2023-04-05,Tier-3,MGR0444,Active
217315,Male,47,Mumbai,Cyber Security,Security Lead,L4,2018-09-25,Tier-3,MGR0531,Active
217316,Female,42,Hyderabad,Sales,Sales Director,L4,2021-07-16,Tier-2,MGR0255,Exited
217317,Female,47,Mumbai,HR,HR Director,L5,2021-03-05,Tier-3,MGR0386,Active
217318,Male,42,Chennai,Cloud,Cloud Lead,L4,2022-01-20,Tier-2,MGR0862,Active
217319,Male,31,Chennai,Engineering,Software Engineer,L2,2022-08-16,Tier-1,MGR1283,Active
217320,Male,40,Pune,HR,Senior HR Specialist,L3,2020-10-14,Tier-2,MGR1242,Active
217321,Male,51,Noida,Sales,VP Sales,L5,2019-01-03,Tier-2,MGR0238,Active
217322,Female,48,Chennai,Cyber Security,Security Lead,L4,2018-11-12,Tier-1,MGR0498,Active
217323,Male,50,Chennai,Sales,VP Sales,L5,2019-02-26,Tier-1,MGR0241,Active
217324,Male,37,Bengaluru,Cyber Security,Senior Security Engineer,L3,2025-03-19,Tier-1,MGR1149,Active
217325,Male,46,Chennai,Marketing,Marketing Director,L5,2023-03-26,Tier-2,MGR1103,Active
217326,Male,30,Pune,Cloud,Cloud Engineer,L2,2025-10-28,Tier-3,MGR1087,Active
217327,Male,34,Bengaluru,Marketing,Marketing Specialist,L2,2019-03-14,Tier-3,MGR0660,Active
217328,Male,33,Hyderabad,Finance,Finance Analyst,L2,2021-01-15,Tier-3,MGR0508,Exited
217329,Male,49,Mumbai,Engineering,Lead Engineer,L4,2018-03-18,Tier-1,MGR1144,Active
217330,Male,34,Chennai,Support,Senior Support Analyst,L2,2022-03-02,Tier-3,MGR1048,Active
217331,Female,40,Noida,Sales,Sales Director,L4,2024-10-06,Tier-2,MGR0673,Active
217332,Male,34,Noida,Sales,Account Executive,L2,2020-04-22,Tier-2,MGR0031,Active
217333,Male,33,Hyderabad,HR,HR Specialist,L2,2024-04-05,Tier-3,MGR0096,Active
217334,Female,23,Bengaluru,Marketing,Marketing Associate,L1,2024-09-21,Tier-2,MGR1148,Active
217335,Male,49,Hyderabad,Cloud,Cloud Architect,L5,2019-12-17,Tier-3,MGR0889,Exited
217336,Male,43,Bengaluru,Finance,Senior Finance Analyst,L3,2018-07-05,Tier-3,MGR0907,Active
217337,Male,40,Noida,Data Science,Senior Data Scientist,L3,2020-01-28,Tier-3,MGR0826,Active
217338,Female,31,Mumbai,Engineering,Associate Software Engineer,L1,2019-05-05,Tier-3,MGR0074,Exited
217339,Female,39,Pune,Cyber Security,Senior Security Engineer,L3,2021-08-08,Tier-2,MGR0765,Active
217340,Male,29,Chennai,Cyber Security,Security Engineer,L2,2022-08-26,Tier-2,MGR1282,Active
217341,Male,39,Mumbai,HR,HR Specialist,L2,2018-04-26,Tier-3,MGR0688,Exited
217342,Male,33,Noida,Marketing,Marketing Specialist,L2,2022-08-09,Tier-2,MGR1254,Active
217343,Male,36,Bengaluru,Sales,Senior Account Executive,L3,2023-03-28,Tier-2,MGR0947,Active
217344,Female,25,Pune,Cloud,Cloud Associate,L1,2023-12-02,Tier-3,MGR1285,Active
217345,Male,35,Chennai,Support,Support Lead,L3,2023-01-27,Tier-3,MGR0752,Active
217346,Male,46,Mumbai,Marketing,Marketing Manager,L4,2020-02-11,Tier-3,MGR0840,Exited
217347,Female,32,Hyderabad,Cyber Security,Security Engineer,L2,2020-08-18,Tier-3,MGR0431,Exited
217348,Male,36,Chennai,Cloud,Senior Cloud Engineer,L3,2021-10-08,Tier-3,MGR0970,Active
217349,Male,50,Noida,Support,Support Director,L5,2021-06-09,Tier-3,MGR0393,Active
217350,Female,44,Hyderabad,Sales,VP Sales,L5,2024-12-01,Tier-2,MGR0879,Active
217351,Male,33,Hyderabad,Marketing,Marketing Specialist,L2,2024-01-23,Tier-2,MGR1288,Active
217352,Female,35,Pune,Support,Support Lead,L3,2024-09-05,Tier-2,MGR1137,Active
217353,Male,47,Noida,Support,Support Director,L5,2021-07-01,Tier-2,MGR0506,Active
217354,Male,41,Mumbai,Marketing,Marketing Manager,L4,2023-11-16,Tier-3,MGR0840,Active
217355,Female,37,Bengaluru,Cyber Security,Senior Security Engineer,L3,2024-05-26,Tier-3,MGR1362,Active
217356,Non-binary,25,Bengaluru,Support,Support Analyst,L1,2021-09-17,Tier-3,MGR0509,Active
217357,Female,34,Chennai,Support,Support Lead,L3,2024-11-30,Tier-2,MGR1121,Active
217358,Male,21,Noida,Cloud,Cloud Associate,L1,2025-11-16,Tier-3,MGR0089,Active
217359,Male,42,Hyderabad,Support,Support Manager,L4,2021-09-27,Tier-3,MGR0584,Active
217360,Male,38,Pune,Finance,Senior Finance Analyst,L3,2022-02-25,Tier-3,MGR0703,Active
217361,Female,22,Chennai,Finance,Finance Associate,L1,2025-02-03,Tier-2,MGR1037,Active
217362,Non-binary,43,Pune,Finance,Finance Lead,L4,2021-09-14,Tier-3,MGR0493,Active
217363,Male,32,Pune,Sales,Account Executive,L2,2021-12-25,Tier-2,MGR0253,Active
217364,Female,36,Chennai,Cloud,Senior Cloud Engineer,L3,2025-10-17,Tier-3,MGR1305,Active
217365,Female,46,Noida,HR,HR Manager,L4,2018-05-02,Tier-3,MGR0680,Active
217366,Female,32,Bengaluru,HR,HR Specialist,L2,2022-06-16,Tier-3,MGR0353,Active
217367,Male,49,Hyderabad,Cyber Security,Security Manager,L5,2019-11-14,Tier-2,MGR1018,Exited
217368,Male,34,Bengaluru,Sales,Account Executive,L2,2020-11-12,Tier-1,MGR0031,Active
217369,Male,44,Chennai,Cyber Security,Senior Security Engineer,L3,2018-01-14,Tier-1,MGR0485,Exited
217370,Male,27,Bengaluru,HR,HR Associate,L1,2022-06-13,Tier-3,MGR0207,Exited
217371,Female,34,Noida,Finance,Finance Analyst,L2,2020-10-15,Tier-3,MGR0996,Active
217372,Female,26,Chennai,Finance,Finance Associate,L1,2023-12-16,Tier-1,MGR0581,Active
217373,Female,34,Bengaluru,Engineering,Software Engineer,L2,2019-02-15,Tier-3,MGR0067,Active
217374,Male,34,Pune,Finance,Finance Analyst,L2,2023-05-30,Tier-2,MGR0996,Active
217375,Male,25,Pune,Marketing,Marketing Associate,L1,2025-08-29,Tier-3,MGR1348,Active
217376,Female,45,Bengaluru,Data Science,Data Science Manager,L5,2024-03-25,Tier-1,MGR1192,Exited
217377,Male,31,Chennai,Support,Senior Support Analyst,L2,2024-11-19,Tier-3,MGR1082,Exited
217378,Male,33,Mumbai,Engineering,Software Engineer,L2,2020-09-04,Tier-3,MGR0642,Active
217379,Male,35,Mumbai,Cloud,Senior Cloud Engineer,L3,2025-12-29,Tier-3,MGR0601,Active
217380,Male,30,Hyderabad,HR,HR Associate,L1,2020-02-21,Tier-3,MGR1235,Active
217381,Male,31,Hyderabad,Marketing,Marketing Associate,L1,2019-05-10,Tier-1,MGR0092,Active
217382,Male,39,Mumbai,Cloud,Senior Cloud Engineer,L3,2022-11-08,Tier-3,MGR0862,Active
217383,Male,28,Noida,Support,Support Analyst,L1,2021-01-21,Tier-2,MGR0752,Exited
217384,Female,39,Chennai,Cloud,Cloud Lead,L4,2025-10-26,Tier-2,MGR0221,Active
217385,Male,42,Mumbai,Engineering,Lead Engineer,L4,2023-11-22,Tier-3,MGR1200,Active
217386,Female,39,Pune,Finance,Senior Finance Analyst,L3,2021-11-21,Tier-2,MGR0486,Active
217387,Male,38,Chennai,Support,Support Lead,L3,2021-01-27,Tier-3,MGR0791,Exited
217388,Male,40,Noida,Cloud,Cloud Lead,L4,2023-07-18,Tier-2,MGR1064,Exited
217389,Female,30,Bengaluru,Cloud,Cloud Associate,L1,2018-08-04,Tier-1,MGR0745,Exited
217390,Male,36,Noida,Data Science,Senior Data Scientist,L3,2025-05-08,Tier-3,MGR1250,Active
217391,Female,26,Noida,Cloud,Cloud Associate,L1,2021-06-16,Tier-3,MGR1034,Active
217392,Male,38,Noida,Cyber Security,Security Lead,L4,2025-10-08,Tier-3,MGR1244,Active
217393,Male,47,Bengaluru,Cloud,Cloud Lead,L4,2018-11-06,Tier-1,MGR0731,Active
217394,Female,33,Noida,Engineering,Senior Software Engineer,L3,2025-01-31,Tier-3,MGR1228,Active
217395,Male,42,Pune,Sales,Sales Director,L4,2021-04-14,Tier-2,MGR0241,Active
217396,Male,26,Bengaluru,HR,HR Associate,L1,2020-12-09,Tier-3,MGR1213,Exited
